group,exp_dir,sub_exp,epoch,clip_style,clip_s_delta_idt,clip_t,content_lpips,one_minus_lpips,clip_content,fid,artfid,eval_type,source,dataset
628_ablation,destructive,D7_color50_hsv50/full_eval/epoch_0010,10,0.7342793798446655,-0.1007214343547821,0.22875804534554484,0.3964074578133333,0.6036,0.0,,,full_eval,remote_cached,
628_ablation,destructive,D7_decoder_highpass_off/full_eval/epoch_0008,8,0.729836145401001,0.08991532013800096,0.22896569250027338,0.33799961141333335,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,D7_decoder_highpass_off/full_eval/epoch_0009,9,0.728258687098821,0.088337861835821,0.22890508115291597,0.34022973862666667,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,D7_decoder_highpass_off/full_eval/epoch_0010,10,0.7302769918441773,0.09035616658117725,0.22923529992500938,0.3410605613066667,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,D8_color50_dircos10/full_eval/epoch_0010,10,0.7310656546751657,-0.11570848592122396,0.22783700877428054,0.35082506797333335,0.6492,0.0,,,full_eval,remote_cached,
628_ablation,destructive,D8_residual_gain_0/full_eval/epoch_0008,8,0.7297048393090566,0.08978401404605658,0.22888170164823532,0.3380532722,0.6619,0.0,,,full_eval,remote_cached,
628_ablation,destructive,D8_residual_gain_0/full_eval/epoch_0009,9,0.7283145382404327,0.08839371297743273,0.22892445558309554,0.3402339767333333,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,D8_residual_gain_0/full_eval/epoch_0010,10,0.7302986389001211,0.09037781363712105,0.22925247202316917,0.34102637796,0.659,0.0,,,full_eval,remote_cached,
628_ablation,destructive,D9_color50_dircos50/full_eval/epoch_0010,10,0.7225873663425445,-0.1243528157075246,0.22665485778450967,0.317000331392,0.683,0.0,,,full_eval,remote_cached,
628_ablation,destructive,D9_no_residual_flag/full_eval/epoch_0008,8,0.7297704170544942,0.08984959179149422,0.22895641257365543,0.33802665348,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,D9_no_residual_flag/full_eval/epoch_0009,9,0.7282428101698558,0.08832198490685576,0.22888848092158637,0.34023535180000003,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,D9_no_residual_flag/full_eval/epoch_0010,10,0.7303262440363567,0.09040541877335662,0.22924614314238234,0.34106316624,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E10_w_style_energy_floor/full_eval/epoch_0008,8,0.7298011249701182,0.08988029970711821,0.22894593371947602,0.3380254674533334,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E10_w_style_energy_floor/full_eval/epoch_0009,9,0.72817636068662,0.08825553542362007,0.22889068973064422,0.34024550668,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E10_w_style_energy_floor/full_eval/epoch_0010,10,0.7302819890975952,0.09036116383459522,0.22919768021504083,0.34105282745333343,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E11_w_hsv_saturation/full_eval/epoch_0008,8,0.7302740419705708,0.09035321670757089,0.2285908897817135,0.34003222728000004,0.66,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E11_w_hsv_saturation/full_eval/epoch_0009,9,0.7291799713770548,0.08925914611405485,0.2286625850200653,0.3423403388533333,0.6577,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E11_w_hsv_saturation/full_eval/epoch_0010,10,0.7312603101730347,0.09133948491003466,0.2289329261382421,0.34397119189333336,0.656,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E12_w_output_variance/full_eval/epoch_0010,10,0.7301871060530345,0.09026628079003446,0.22895305915673575,0.3367162847466667,0.6633,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E13_w_directional_cosine/full_eval/epoch_0008,8,0.7302028516928355,0.09028202642983549,0.22904466787974037,0.33897014649333335,0.661,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E13_w_directional_cosine/full_eval/epoch_0009,9,0.7281606182257333,0.08823979296273343,0.22886351438363395,0.33981385584,0.6602,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E13_w_directional_cosine/full_eval/epoch_0010,10,0.7305703334808349,0.09064950821783496,0.22922243189811706,0.34078619368000007,0.6592,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E14_w_freq_split_cosine/full_eval/epoch_0008,8,0.7298147869904836,0.08989396172748361,0.22893561152617134,0.3380117168266667,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E14_w_freq_split_cosine/full_eval/epoch_0009,9,0.7281606733798981,0.08823984811689806,0.22887256435553233,0.34023873685333333,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E14_w_freq_split_cosine/full_eval/epoch_0010,10,0.7302874733606974,0.09036664809769743,0.22923400719960532,0.34104167090666665,0.659,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E15_w_endpoint_velocity_reg/full_eval/epoch_0008,8,0.7298319070339203,0.08991108177092029,0.22896170475085575,0.3380167602666667,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E15_w_endpoint_velocity_reg/full_eval/epoch_0009,9,0.7282434124151865,0.08832258715218655,0.22889829669396083,0.34024807470666674,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E15_w_endpoint_velocity_reg/full_eval/epoch_0010,10,0.7303982084592182,0.09047738319621836,0.22924035940567652,0.34106264024000005,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E16_w_spectral_amplitude/full_eval/epoch_0008,8,0.7298212329546611,0.08990040769166104,0.22895412091414133,0.3380217993066667,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E16_w_spectral_amplitude/full_eval/epoch_0009,9,0.7282226266066233,0.08830180134362334,0.22888387340307237,0.34019979052000004,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E16_w_spectral_amplitude/full_eval/epoch_0010,10,0.7303094376722973,0.09038861240929714,0.22920447544256844,0.3410376004933333,0.659,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E17_w_anisotropic_kinetic/full_eval/epoch_0008,8,0.7297527736028034,0.08983194833980354,0.22895868843793868,0.33802841630666663,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E17_w_anisotropic_kinetic/full_eval/epoch_0009,9,0.7282685067653657,0.08834768150236559,0.22891233680645623,0.34027793970666664,0.6597,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E17_w_anisotropic_kinetic/full_eval/epoch_0010,10,0.7302760549386342,0.09035522967563424,0.22922867953777312,0.34105496564,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E18_w_stokes_viscous/full_eval/epoch_0008,8,0.729868427356084,0.0899476020930842,0.2289346894621849,0.3380055750133333,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E18_w_stokes_viscous/full_eval/epoch_0009,9,0.7282547726631166,0.08833394740011645,0.22891361665725707,0.34022417854666664,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E18_w_stokes_viscous/full_eval/epoch_0010,10,0.7302779796123505,0.09035715434935046,0.22923350361982986,0.3410809480933334,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E19_w_curvature/full_eval/epoch_0008,8,0.7297289257049561,0.08980810044195606,0.22895601693789164,0.33800688308,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E19_w_curvature/full_eval/epoch_0009,9,0.7282164084116617,0.08829558314866177,0.22892676067352294,0.34022760366666666,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E19_w_curvature/full_eval/epoch_0010,10,0.7302775281270345,-0.11667453869183858,0.2291754994392395,0.34111133073333333,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E1_w_contrast_preserve/full_eval/epoch_0008,8,0.7295285348892213,0.08960770962622117,0.2289403962691625,0.33538923377333335,0.6646,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E1_w_contrast_preserve/full_eval/epoch_0009,9,0.7285170230865478,0.08859619782354784,0.22904598472515744,0.3380677165733333,0.6619,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E1_w_contrast_preserve/full_eval/epoch_0010,10,0.7303542499542237,0.09043342469122362,0.22925592126448946,0.3391544735066666,0.6608,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E20_w_lowfreq_velocity/full_eval/epoch_0008,8,0.7297714305718741,0.08985060530887398,0.22895353647073108,0.33803717186666665,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E20_w_lowfreq_velocity/full_eval/epoch_0009,9,0.7282945689360301,0.08837374367303007,0.22892300027608872,0.34026147214666663,0.6597,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E20_w_lowfreq_velocity/full_eval/epoch_0010,10,0.7303748981157938,0.09045407285279385,0.22927164137363434,0.34104935133333325,0.659,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E21_w_attn_entropy_reg/full_eval/epoch_0008,8,0.7297380797068277,0.08981725444382781,0.22894728447993595,0.3380354386533333,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E21_w_attn_entropy_reg/full_eval/epoch_0009,9,0.7281687103112539,0.08824788504825387,0.22890283312400178,0.34022405727999994,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E21_w_attn_entropy_reg/full_eval/epoch_0010,10,0.730242031097412,0.0903212058344121,0.2292528252800306,0.34102583626666655,0.659,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E22_w_style_strength_reg/full_eval/epoch_0008,8,0.7297046600977579,0.08978383483475798,0.22896002930402756,0.3380446178933333,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E22_w_style_strength_reg/full_eval/epoch_0009,9,0.7282704691092172,0.08834964384621731,0.228921999335289,0.34019551222666666,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E22_w_style_strength_reg/full_eval/epoch_0010,10,0.7303111837704975,0.09039035850749765,0.2292775675455729,0.3410645354133333,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E23_w_variance_penalty/full_eval/epoch_0008,8,0.7298123114903767,0.0898914862273768,0.22894333269198736,0.33802319430666666,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E23_w_variance_penalty/full_eval/epoch_0009,9,0.7282456198533376,0.0883247945903376,0.22888670754432677,0.3402280916933333,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E23_w_variance_penalty/full_eval/epoch_0010,10,0.7302783123652141,0.09035748710221403,0.22923090587059655,0.34105665366666665,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E24_w_plain_path_distill/full_eval/epoch_0008,8,0.7297615337371827,0.08984070847418262,0.22896848736206687,0.33806325230666673,0.6619,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E24_w_plain_path_distill/full_eval/epoch_0009,9,0.7281886275609335,0.08826780229793343,0.22888894808292387,0.3402316905866667,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E24_w_plain_path_distill/full_eval/epoch_0010,10,0.7303420914014181,0.09042126613841805,0.22922930423418678,0.3410743466133333,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E2_w_channel_variance/full_eval/epoch_0008,8,0.7305737142562866,0.09065288899328662,0.22751562329133349,0.3318991485733333,0.6681,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E2_w_channel_variance/full_eval/epoch_0009,9,0.7296534143288931,0.08973258906589303,0.22770719993114472,0.33449706956,0.6655,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E2_w_channel_variance/full_eval/epoch_0010,10,0.7309694418907164,0.09104861662771654,0.2277235718568166,0.33523715567466666,0.6648,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E3_w_hf_energy/full_eval/epoch_0008,8,0.7296918667952219,0.08977104153222197,0.22901797350247702,0.33593033472,0.6641,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E3_w_hf_energy/full_eval/epoch_0009,9,0.7283702505429585,0.08844942527995858,0.22902797323465346,0.3387180690666667,0.6613,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E3_w_hf_energy/full_eval/epoch_0010,10,0.7303701759179433,0.0904493506549433,0.2293716853062312,0.33953430271999996,0.6605,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E4_w_content_lowpass_anchor/full_eval/epoch_0008,8,0.7297285214265188,0.08980769616351876,0.22897494594256082,0.3380578962933333,0.6619,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E4_w_content_lowpass_anchor/full_eval/epoch_0009,9,0.7281946275234223,0.08827380226042225,0.2289005484779676,0.3402550901866666,0.6597,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E4_w_content_lowpass_anchor/full_eval/epoch_0010,10,0.7302241005897523,0.0903032753267522,0.2292253324985504,0.3410490843066667,0.659,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E5_w_content_edge_anchor/full_eval/epoch_0008,8,0.7298212443987531,0.08990041913575285,0.2289407140612602,0.33804374805333337,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E5_w_content_edge_anchor/full_eval/epoch_0009,9,0.7281562511126201,0.08823542584962003,0.22889079163471857,0.3402424265866666,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E5_w_content_edge_anchor/full_eval/epoch_0010,10,0.7303399176597596,0.09041909239675952,0.22920943786700565,0.34106724304,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E6_w_pixel_color_match/full_eval/epoch_0008,8,0.730042896191279,0.09012207092827909,0.22869911207755408,0.33447940012000005,0.6655,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E6_w_pixel_color_match/full_eval/epoch_0009,9,0.7287330996195475,0.08881227435654752,0.2287284409403801,0.33661034988,0.6634,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E6_w_pixel_color_match/full_eval/epoch_0010,10,0.7305413782596588,0.0906205529966588,0.228836634516716,0.33684440035999996,0.6632,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E7_w_velocity_magnitude/full_eval/epoch_0008,8,0.7333119823137919,0.09339115705079193,0.2294337938229243,0.3667924985866666,0.6332,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E7_w_velocity_magnitude/full_eval/epoch_0009,9,0.7325598135789236,0.09263898831592353,0.22971455182631811,0.37328931462666665,0.6267,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E7_w_velocity_magnitude/full_eval/epoch_0010,10,0.7333916673660278,0.09347084210302782,0.2295403001109759,0.3734970950933334,0.6265,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E8_w_residual_style_direction/full_eval/epoch_0008,8,0.7298442151546479,0.08992338989164782,0.2289781554142634,0.3380255627866666,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E8_w_residual_style_direction/full_eval/epoch_0009,9,0.728236281077067,0.08831545581406704,0.2288982404669126,0.34021843765333337,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E8_w_residual_style_direction/full_eval/epoch_0010,10,0.7303618613084157,0.09044103604541572,0.2292375088135402,0.34105428994666664,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E9_w_style_contrastive/full_eval/epoch_0008,8,0.7297602829138438,0.08983945765084378,0.22897111829121905,0.3380252153866667,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E9_w_style_contrastive/full_eval/epoch_0009,9,0.7282919606367747,0.0883711353737747,0.22893432303269706,0.34024872952,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,E9_w_style_contrastive/full_eval/epoch_0010,10,0.7303652726014456,0.09044444733844552,0.2292287278771401,0.34105799641333334,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L10_no_spectral_all/full_eval/epoch_0008,8,0.7310766026973725,0.09115577743437242,0.22900411945581436,0.3400378847066666,0.66,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L10_no_spectral_all/full_eval/epoch_0009,9,0.7311777211825052,0.0912568959195053,0.22902402100960415,0.3400444863733334,0.66,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L10_no_spectral_all/full_eval/epoch_0010,10,0.7310903537273405,0.09116952846434069,0.228985711534818,0.3400426626000001,0.66,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L11_no_swd_high_freq/full_eval/epoch_0008,8,0.7297868183453877,0.08986599308238777,0.22895322302977242,0.3380134348133334,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L11_no_swd_high_freq/full_eval/epoch_0009,9,0.7282469551563263,0.08832612989332629,0.22887970320383708,0.34026549754666674,0.6597,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L11_no_swd_high_freq/full_eval/epoch_0010,10,0.7303133571942646,0.09039253193126473,0.22921556065479914,0.34106320321333344,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L12_no_coupling_structure/full_eval/epoch_0008,8,0.7298291982809703,0.08990837301797025,0.22893258426586788,0.33805155313333335,0.6619,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L12_no_coupling_structure/full_eval/epoch_0009,9,0.7281765389442445,0.08825571368124438,0.2289305629928907,0.3402552612133334,0.6597,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L12_no_coupling_structure/full_eval/epoch_0010,10,0.7303811914126078,0.09046036614960784,0.22927164214849471,0.34106544974666664,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L13_no_flow/full_eval/epoch_0008,8,0.7297413206100464,0.08982049534704639,0.22894593969980875,0.33797693456000005,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L13_no_flow/full_eval/epoch_0009,9,0.7282263705730437,0.08830554531004382,0.22890807553132375,0.34021667859999993,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L13_no_flow/full_eval/epoch_0010,10,0.730296313603719,0.09037548834071908,0.2292407332062721,0.34104669408,0.659,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L14_no_coupling_edge/full_eval/epoch_0008,8,0.7297717698415122,0.08985094457851205,0.22894182095925011,0.33802089128,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L14_no_coupling_edge/full_eval/epoch_0009,9,0.7282292314370474,0.08830840617404732,0.228932054301103,0.34018593405333336,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L14_no_coupling_edge/full_eval/epoch_0010,10,0.7303699735005696,0.09044914823756967,0.2292669918735822,0.3410782713066666,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L15_no_coupling_hybrid/full_eval/epoch_0008,8,0.7297772897084555,0.0898564644454554,0.22893853656450905,0.33800051512,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L15_no_coupling_hybrid/full_eval/epoch_0009,9,0.7282844703197479,0.08836364505674793,0.22890233647823333,0.34022635973333337,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L15_no_coupling_hybrid/full_eval/epoch_0010,10,0.730311727364858,0.09039090210185799,0.22924070119857787,0.34105646556,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L16_no_endpoint_aux/full_eval/epoch_0008,8,0.7297396454016368,0.08981882013863675,0.2289201905528704,0.33803965756000004,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L16_no_endpoint_aux/full_eval/epoch_0009,9,0.728215922911962,0.08829509764896187,0.22892491497596104,0.3402343691333333,0.6598,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L16_no_endpoint_aux/full_eval/epoch_0010,10,0.7302179146607718,0.09029708939777169,0.22923784850041073,0.34106792735999997,0.6589,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L1_no_endpoint_content/full_eval/epoch_0008,8,0.7298186753590903,0.08989785009609016,0.2289544620315234,0.33802568616,0.662,0.0,,,full_eval,remote_cached,
628_ablation,destructive,L1_no_endpoint_content/full_eval/epoch_0009,9,0.7283137496312461,0.08839292436824593,0.22891421447197594,0.3402272914266667,0.6598,0.0,,,full_eval,remote_cached,
