experiment_id,epoch,epoch_num,skip_routing_mode,w_kinetic,w_cycle,terminal_swd_weight,w_color,clip_style,clip_content,content_lpips,one_minus_content_lpips,all_clip_style,all_clip_content,all_content_lpips,one_minus_all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,one_minus_transfer_content_lpips,clip_style_photo_to_art,clip_content_photo_to_art,content_lpips_photo_to_art,delta_lpips_1_to_3,status
S-none_K-4_C-5_W-10_Col-0,epoch_0004,4,none,4,5,10,0,0.676694,0.898375,0.333205,0.666795,0.676694,0.898375,0.333205,0.666795,0.641524,0.896168,0.340331,0.659669,0.599183,0.88559,0.325554,-0.00051,ok
S-none_K-4_C-5_W-10_Col-0,epoch_0005,5,none,4,5,10,0,0.676586,0.89946,0.331243,0.668757,0.676586,0.89946,0.331243,0.668757,0.641041,0.897249,0.338559,0.661441,0.598744,0.886868,0.323939,-0.00051,ok
S-none_K-4_C-5_W-10_Col-0,epoch_0006,6,none,4,5,10,0,0.678025,0.897721,0.330553,0.669447,0.678025,0.897721,0.330553,0.669447,0.642528,0.895178,0.337779,0.662221,0.600267,0.883819,0.326625,-0.00051,ok
S-none_K-4_C-5_W-10_Col-0,epoch_0007,7,none,4,5,10,0,0.677708,0.898229,0.329837,0.670163,0.677708,0.898229,0.329837,0.670163,0.642217,0.895855,0.337113,0.662887,0.600398,0.885361,0.326899,-0.00051,ok
S-none_K-4_C-5_W-10_Col-0,epoch_0008,8,none,4,5,10,0,0.677437,0.89618,0.339081,0.660919,0.677437,0.89618,0.339081,0.660919,0.642027,0.893509,0.346389,0.653611,0.599551,0.88428,0.328858,-0.00051,ok
S-none_K-4_C-5_W-10_Col-15,epoch_0001,1,none,4,5,10,15,0.68449,0.881903,0.364146,0.635854,0.68449,0.881903,0.364146,0.635854,0.650564,0.879867,0.371696,0.628304,0.628247,0.845599,0.406817,0.013432,ok
S-none_K-4_C-5_W-10_Col-15,epoch_0002,2,none,4,5,10,15,0.684808,0.877909,0.370927,0.629073,0.684808,0.877909,0.370927,0.629073,0.651239,0.875397,0.378918,0.621082,0.626339,0.840624,0.406827,0.013432,ok
S-none_K-4_C-5_W-10_Col-15,epoch_0003,3,none,4,5,10,15,0.689997,0.873421,0.377578,0.622422,0.689997,0.873421,0.377578,0.622422,0.657264,0.870654,0.386319,0.613681,0.633951,0.831727,0.436073,0.013432,ok
S-none_K-4_C-5_W-10_Col-15,epoch_0004,4,none,4,5,10,15,0.692852,0.863872,0.393323,0.606677,0.692852,0.863872,0.393323,0.606677,0.661125,0.860421,0.402789,0.597211,0.638392,0.819837,0.458401,0.013432,ok
S-none_K-4_C-5_W-10_Col-15,epoch_0005,5,none,4,5,10,15,0.691512,0.862425,0.394128,0.605872,0.691512,0.862425,0.394128,0.605872,0.659631,0.859141,0.402856,0.597144,0.635343,0.817878,0.453894,0.013432,ok
S-none_K-4_C-5_W-10_Col-15,epoch_0006,6,none,4,5,10,15,0.692599,0.859857,0.395182,0.604818,0.692599,0.859857,0.395182,0.604818,0.660986,0.856471,0.403692,0.596308,0.636067,0.814608,0.45244,0.013432,ok
S-none_K-4_C-5_W-10_Col-15,epoch_0007,7,none,4,5,10,15,0.693862,0.85986,0.400535,0.599465,0.693862,0.85986,0.400535,0.599465,0.662371,0.856571,0.409206,0.590794,0.637087,0.814064,0.462618,0.013432,ok
S-none_K-4_C-5_W-10_Col-15,epoch_0008,8,none,4,5,10,15,0.694181,0.856267,0.40448,0.59552,0.694181,0.856267,0.40448,0.59552,0.662982,0.852558,0.413528,0.586472,0.637788,0.809838,0.462495,0.013432,ok
S-none_K-4_C-5_W-20_Col-0,epoch_0001,1,none,4,5,20,0,0.677309,0.895976,0.343316,0.656684,0.677309,0.895976,0.343316,0.656684,0.641751,0.893975,0.349468,0.650532,0.602261,0.880284,0.335749,-0.013951,ok
S-none_K-4_C-5_W-20_Col-0,epoch_0002,2,none,4,5,20,0,0.676802,0.899863,0.328169,0.671831,0.676802,0.899863,0.328169,0.671831,0.641357,0.898164,0.334969,0.665031,0.601348,0.886084,0.327315,-0.013951,ok
S-none_K-4_C-5_W-20_Col-0,epoch_0003,3,none,4,5,20,0,0.679022,0.899869,0.329365,0.670635,0.679022,0.899869,0.329365,0.670635,0.64342,0.897645,0.337531,0.662469,0.605811,0.884578,0.33558,-0.013951,ok
S-none_K-4_C-5_W-20_Col-0,epoch_0004,4,none,4,5,20,0,0.679871,0.898436,0.332186,0.667814,0.679871,0.898436,0.332186,0.667814,0.644366,0.895987,0.340095,0.659905,0.607883,0.88312,0.341355,-0.013951,ok
S-none_K-4_C-5_W-20_Col-0,epoch_0005,5,none,4,5,20,0,0.685027,0.891395,0.34497,0.65503,0.685027,0.891395,0.34497,0.65503,0.650771,0.888087,0.353814,0.646186,0.615308,0.876164,0.355583,-0.013951,ok
S-none_K-4_C-5_W-20_Col-0,epoch_0006,6,none,4,5,20,0,0.688682,0.889125,0.351414,0.648586,0.688682,0.889125,0.351414,0.648586,0.655025,0.885325,0.361556,0.638444,0.622276,0.872442,0.371865,-0.013951,ok
S-none_K-4_C-5_W-20_Col-0,epoch_0007,7,none,4,5,20,0,0.687638,0.887353,0.355036,0.644964,0.687638,0.887353,0.355036,0.644964,0.653922,0.883551,0.365647,0.634353,0.620264,0.872912,0.370209,-0.013951,ok
S-none_K-4_C-5_W-20_Col-0,epoch_0008,8,none,4,5,20,0,0.686259,0.885696,0.357265,0.642735,0.686259,0.885696,0.357265,0.642735,0.652349,0.881707,0.367328,0.632672,0.616407,0.872795,0.361909,-0.013951,ok
S-none_K-4_C-5_W-20_Col-15,epoch_0001,1,none,4,5,20,15,0.688223,0.876535,0.376394,0.623606,0.688223,0.876535,0.376394,0.623606,0.65549,0.873741,0.386213,0.613787,0.634817,0.837081,0.421567,-0.005045,ok
S-none_K-4_C-5_W-20_Col-15,epoch_0002,2,none,4,5,20,15,0.684896,0.878779,0.368346,0.631654,0.684896,0.878779,0.368346,0.631654,0.651419,0.876097,0.376647,0.623353,0.624637,0.84516,0.39386,-0.005045,ok
S-none_K-4_C-5_W-20_Col-15,epoch_0003,3,none,4,5,20,15,0.688588,0.877597,0.371349,0.628651,0.688588,0.877597,0.371349,0.628651,0.655451,0.874463,0.38079,0.61921,0.631172,0.840898,0.416253,-0.005045,ok
S-none_K-4_C-5_W-20_Col-15,epoch_0004,4,none,4,5,20,15,0.688812,0.872374,0.377573,0.622427,0.688812,0.872374,0.377573,0.622427,0.65577,0.868925,0.38696,0.61304,0.632775,0.833074,0.424591,-0.005045,ok
S-none_K-4_C-5_W-20_Col-15,epoch_0005,5,none,4,5,20,15,0.691787,0.865695,0.388256,0.611744,0.691787,0.865695,0.388256,0.611744,0.659658,0.861887,0.398102,0.601898,0.636852,0.822976,0.440532,-0.005045,ok
S-none_K-4_C-5_W-20_Col-15,epoch_0006,6,none,4,5,20,15,0.693459,0.865604,0.390355,0.609645,0.693459,0.865604,0.390355,0.609645,0.661638,0.861619,0.400453,0.599547,0.639342,0.82112,0.448958,-0.005045,ok
S-none_K-4_C-5_W-20_Col-15,epoch_0007,7,none,4,5,20,15,0.696043,0.858455,0.402029,0.597971,0.696043,0.858455,0.402029,0.597971,0.665081,0.853751,0.413217,0.586783,0.6432,0.81188,0.462331,-0.005045,ok
S-none_K-4_C-5_W-20_Col-15,epoch_0008,8,none,4,5,20,15,0.695169,0.853717,0.404624,0.595376,0.695169,0.853717,0.404624,0.595376,0.664385,0.848691,0.415469,0.584531,0.641416,0.806469,0.458853,-0.005045,ok
S-norm_K-1_C-0_W-10_Col-0,epoch_0001,1,normalized,1,0,10,0,0.697579,0.870427,0.386818,0.613182,0.697579,0.870427,0.386818,0.613182,0.665779,0.866937,0.39492,0.60508,0.643872,0.822938,0.430374,-0.00955,ok
S-norm_K-1_C-0_W-10_Col-0,epoch_0002,2,normalized,1,0,10,0,0.696127,0.872702,0.379765,0.620235,0.696127,0.872702,0.379765,0.620235,0.663904,0.868648,0.388,0.612,0.637851,0.841933,0.401318,-0.00955,ok
S-norm_K-1_C-0_W-10_Col-0,epoch_0003,3,normalized,1,0,10,0,0.697979,0.872861,0.377268,0.622732,0.697979,0.872861,0.377268,0.622732,0.665833,0.868125,0.385527,0.614473,0.639181,0.842487,0.402971,-0.00955,ok
S-norm_K-1_C-0_W-10_Col-0,epoch_0004,4,normalized,1,0,10,0,0.700763,0.866634,0.38266,0.61734,0.700763,0.866634,0.38266,0.61734,0.669672,0.861636,0.390925,0.609075,0.644223,0.832491,0.413324,-0.00955,ok
S-norm_K-1_C-0_W-10_Col-0,epoch_0005,5,normalized,1,0,10,0,0.703841,0.856208,0.397351,0.602649,0.703841,0.856208,0.397351,0.602649,0.674194,0.850889,0.405824,0.594176,0.652532,0.818052,0.432053,-0.00955,ok
S-norm_K-1_C-0_W-10_Col-0,epoch_0006,6,normalized,1,0,10,0,0.705229,0.851268,0.402079,0.597921,0.705229,0.851268,0.402079,0.597921,0.676039,0.845856,0.411045,0.588955,0.65432,0.812785,0.434066,-0.00955,ok
S-norm_K-1_C-0_W-10_Col-0,epoch_0007,7,normalized,1,0,10,0,0.705843,0.847604,0.405976,0.594024,0.705843,0.847604,0.405976,0.594024,0.676781,0.84177,0.415526,0.584474,0.651396,0.81094,0.43248,-0.00955,ok
S-norm_K-1_C-0_W-10_Col-0,epoch_0008,8,normalized,1,0,10,0,0.706775,0.840359,0.413006,0.586994,0.706775,0.840359,0.413006,0.586994,0.678128,0.834627,0.42242,0.57758,0.652467,0.806179,0.436161,-0.00955,ok
S-norm_K-1_C-0_W-10_Col-15,epoch_0001,1,normalized,1,0,10,15,0.703894,0.744367,0.500868,0.499132,0.703894,0.744367,0.500868,0.499132,0.685966,0.742229,0.506365,0.493635,0.655694,0.699389,0.557914,0.033414,ok
S-norm_K-1_C-0_W-10_Col-15,epoch_0002,2,normalized,1,0,10,15,0.701713,0.715999,0.520341,0.479659,0.701713,0.715999,0.520341,0.479659,0.68772,0.714569,0.525904,0.474096,0.65258,0.679103,0.582368,0.033414,ok
S-norm_K-1_C-0_W-10_Col-15,epoch_0003,3,normalized,1,0,10,15,0.699828,0.699212,0.534282,0.465718,0.699828,0.699212,0.534282,0.465718,0.687756,0.697954,0.540127,0.459873,0.654757,0.667142,0.596879,0.033414,ok
S-norm_K-1_C-0_W-10_Col-15,epoch_0004,4,normalized,1,0,10,15,0.699454,0.691456,0.54101,0.45899,0.699454,0.691456,0.54101,0.45899,0.687866,0.689923,0.547042,0.452958,0.656024,0.660888,0.608147,0.033414,ok
S-norm_K-1_C-0_W-10_Col-15,epoch_0005,5,normalized,1,0,10,15,0.69504,0.679939,0.546851,0.453149,0.69504,0.679939,0.546851,0.453149,0.684263,0.67821,0.552705,0.447295,0.653462,0.65852,0.601494,0.033414,ok
S-norm_K-1_C-0_W-10_Col-15,epoch_0006,6,normalized,1,0,10,15,0.697943,0.681567,0.548395,0.451605,0.697943,0.681567,0.548395,0.451605,0.686785,0.679397,0.554184,0.445816,0.655784,0.655245,0.608968,0.033414,ok
S-norm_K-1_C-0_W-10_Col-15,epoch_0007,7,normalized,1,0,10,15,0.698944,0.678341,0.552476,0.447524,0.698944,0.678341,0.552476,0.447524,0.688282,0.676226,0.558422,0.441578,0.656045,0.653775,0.608385,0.033414,ok
S-norm_K-1_C-0_W-10_Col-15,epoch_0008,8,normalized,1,0,10,15,0.697497,0.673946,0.554233,0.445767,0.697497,0.673946,0.554233,0.445767,0.68717,0.671666,0.560326,0.439674,0.655847,0.652618,0.605476,0.033414,ok
S-norm_K-1_C-0_W-20_Col-0,epoch_0001,1,normalized,1,0,20,0,0.703442,0.839017,0.426951,0.573049,0.703442,0.839017,0.426951,0.573049,0.674509,0.835209,0.435113,0.564887,0.656542,0.78732,0.473456,-0.0039,ok
S-norm_K-1_C-0_W-20_Col-0,epoch_0002,2,normalized,1,0,20,0,0.70325,0.84059,0.422954,0.577046,0.70325,0.84059,0.422954,0.577046,0.674313,0.835871,0.43102,0.56898,0.655714,0.801528,0.455516,-0.0039,ok
S-norm_K-1_C-0_W-20_Col-0,epoch_0003,3,normalized,1,0,20,0,0.706099,0.83771,0.423051,0.576949,0.706099,0.83771,0.423051,0.576949,0.677751,0.832168,0.431181,0.568819,0.656435,0.798766,0.455686,-0.0039,ok
S-norm_K-1_C-0_W-20_Col-0,epoch_0004,4,normalized,1,0,20,0,0.708675,0.832689,0.425411,0.574589,0.708675,0.832689,0.425411,0.574589,0.681205,0.82688,0.433273,0.566727,0.661578,0.792213,0.463986,-0.0039,ok
S-norm_K-1_C-0_W-20_Col-0,epoch_0005,5,normalized,1,0,20,0,0.710789,0.821995,0.441778,0.558222,0.710789,0.821995,0.441778,0.558222,0.684533,0.816091,0.449902,0.550098,0.66705,0.778078,0.484265,-0.0039,ok
S-norm_K-1_C-0_W-20_Col-0,epoch_0006,6,normalized,1,0,20,0,0.714575,0.812435,0.450343,0.549657,0.714575,0.812435,0.450343,0.549657,0.6892,0.805992,0.459106,0.540894,0.671711,0.766958,0.493159,-0.0039,ok
S-norm_K-1_C-0_W-20_Col-0,epoch_0007,7,normalized,1,0,20,0,0.715261,0.809837,0.450099,0.549901,0.715261,0.809837,0.450099,0.549901,0.690183,0.803263,0.459535,0.540465,0.669569,0.766173,0.486122,-0.0039,ok
S-norm_K-1_C-0_W-20_Col-0,epoch_0008,8,normalized,1,0,20,0,0.716147,0.797586,0.461179,0.538821,0.716147,0.797586,0.461179,0.538821,0.691959,0.791074,0.470802,0.529198,0.671696,0.759439,0.494082,-0.0039,ok
S-norm_K-1_C-0_W-20_Col-15,epoch_0001,1,normalized,1,0,20,15,0.70371,0.746072,0.503109,0.496891,0.70371,0.746072,0.503109,0.496891,0.685898,0.743986,0.508816,0.491184,0.653784,0.702684,0.550896,0.045798,ok
S-norm_K-1_C-0_W-20_Col-15,epoch_0002,2,normalized,1,0,20,15,0.702641,0.707121,0.535893,0.464107,0.702641,0.707121,0.535893,0.464107,0.689544,0.705562,0.541471,0.458529,0.655838,0.672634,0.604076,0.045798,ok
S-norm_K-1_C-0_W-20_Col-15,epoch_0003,3,normalized,1,0,20,15,0.698561,0.685066,0.548906,0.451094,0.698561,0.685066,0.548906,0.451094,0.687292,0.683164,0.554193,0.445807,0.654448,0.657154,0.611767,0.045798,ok
S-norm_K-1_C-0_W-20_Col-15,epoch_0004,4,normalized,1,0,20,15,0.693584,0.67007,0.55996,0.44004,0.693584,0.67007,0.55996,0.44004,0.683432,0.668183,0.565269,0.434731,0.652904,0.651094,0.609448,0.045798,ok
S-norm_K-1_C-0_W-20_Col-15,epoch_0005,5,normalized,1,0,20,15,0.693448,0.665977,0.566334,0.433666,0.693448,0.665977,0.566334,0.433666,0.683017,0.663679,0.571312,0.428688,0.654652,0.645536,0.620524,0.045798,ok
S-norm_K-1_C-0_W-20_Col-15,epoch_0006,6,normalized,1,0,20,15,0.696544,0.664738,0.571545,0.428455,0.696544,0.664738,0.571545,0.428455,0.686371,0.662366,0.576555,0.423445,0.658649,0.642825,0.626082,0.045798,ok
S-norm_K-1_C-0_W-20_Col-15,epoch_0007,7,normalized,1,0,20,15,0.704298,0.672055,0.564363,0.435637,0.704298,0.672055,0.564363,0.435637,0.694616,0.669675,0.570338,0.429662,0.663874,0.647334,0.613889,0.045798,ok
S-norm_K-1_C-0_W-20_Col-15,epoch_0008,8,normalized,1,0,20,15,0.702244,0.668376,0.567424,0.432576,0.702244,0.668376,0.567424,0.432576,0.692663,0.665735,0.573429,0.426571,0.662069,0.644291,0.613852,0.045798,ok
S-norm_K-1_C-2_W-10_Col-0,epoch_0001,1,normalized,1,2,10,0,0.682707,0.891827,0.353132,0.646868,0.682707,0.891827,0.353132,0.646868,0.647647,0.888861,0.361203,0.638797,0.612402,0.877089,0.355339,-0.006853,ok
S-norm_K-1_C-2_W-10_Col-0,epoch_0002,2,normalized,1,2,10,0,0.683853,0.893971,0.34342,0.65658,0.683853,0.893971,0.34342,0.65658,0.649108,0.89072,0.352297,0.647703,0.608937,0.880389,0.346716,-0.006853,ok
S-norm_K-1_C-2_W-10_Col-0,epoch_0003,3,normalized,1,2,10,0,0.686707,0.894166,0.346279,0.653721,0.686707,0.894166,0.346279,0.653721,0.652256,0.890875,0.356117,0.643883,0.615755,0.87885,0.36271,-0.006853,ok
S-norm_K-1_C-2_W-10_Col-0,epoch_0004,4,normalized,1,2,10,0,0.689796,0.887133,0.355074,0.644926,0.689796,0.887133,0.355074,0.644926,0.656091,0.882999,0.365311,0.634689,0.620563,0.868624,0.372501,-0.006853,ok
S-norm_K-1_C-2_W-10_Col-0,epoch_0005,5,normalized,1,2,10,0,0.692027,0.883437,0.358211,0.641789,0.692027,0.883437,0.358211,0.641789,0.658763,0.878709,0.368616,0.631384,0.623122,0.864498,0.378171,-0.006853,ok
S-norm_K-1_C-2_W-10_Col-0,epoch_0006,6,normalized,1,2,10,0,0.694701,0.879716,0.366453,0.633547,0.694701,0.879716,0.366453,0.633547,0.662043,0.874543,0.377774,0.622226,0.626074,0.86035,0.388351,-0.006853,ok
S-norm_K-1_C-2_W-10_Col-0,epoch_0007,7,normalized,1,2,10,0,0.694211,0.88083,0.368636,0.631364,0.694211,0.88083,0.368636,0.631364,0.661272,0.875939,0.380116,0.619884,0.624816,0.863029,0.387115,-0.006853,ok
S-norm_K-1_C-2_W-10_Col-0,epoch_0008,8,normalized,1,2,10,0,0.694602,0.875202,0.373515,0.626485,0.694602,0.875202,0.373515,0.626485,0.661936,0.86986,0.384978,0.615022,0.626144,0.859404,0.389233,-0.006853,ok
S-norm_K-1_C-2_W-10_Col-15,epoch_0001,1,normalized,1,2,10,15,0.701441,0.830594,0.430297,0.569703,0.701441,0.830594,0.430297,0.569703,0.673673,0.827217,0.439224,0.560776,0.651812,0.77995,0.502932,0.001257,ok
S-norm_K-1_C-2_W-10_Col-15,epoch_0002,2,normalized,1,2,10,15,0.702505,0.820649,0.435099,0.564901,0.702505,0.820649,0.435099,0.564901,0.675485,0.816756,0.443223,0.556777,0.650494,0.778093,0.494826,0.001257,ok
S-norm_K-1_C-2_W-10_Col-15,epoch_0003,3,normalized,1,2,10,15,0.703227,0.81886,0.431554,0.568446,0.703227,0.81886,0.431554,0.568446,0.676939,0.814949,0.439897,0.560103,0.650835,0.776986,0.495126,0.001257,ok
S-norm_K-1_C-2_W-10_Col-15,epoch_0004,4,normalized,1,2,10,15,0.705722,0.796894,0.457619,0.542381,0.705722,0.796894,0.457619,0.542381,0.681967,0.792759,0.466055,0.533945,0.658794,0.7527,0.530268,0.001257,ok
S-norm_K-1_C-2_W-10_Col-15,epoch_0005,5,normalized,1,2,10,15,0.705557,0.789497,0.459776,0.540224,0.705557,0.789497,0.459776,0.540224,0.682539,0.785035,0.468149,0.531851,0.658253,0.74562,0.524358,0.001257,ok
S-norm_K-1_C-2_W-10_Col-15,epoch_0006,6,normalized,1,2,10,15,0.706178,0.790309,0.459142,0.540858,0.706178,0.790309,0.459142,0.540858,0.682973,0.785713,0.467477,0.532523,0.65883,0.742727,0.529776,0.001257,ok
S-norm_K-1_C-2_W-10_Col-15,epoch_0007,7,normalized,1,2,10,15,0.707281,0.791658,0.460122,0.539878,0.707281,0.791658,0.460122,0.539878,0.684018,0.786863,0.46887,0.53113,0.658394,0.744075,0.528024,0.001257,ok
S-norm_K-1_C-2_W-10_Col-15,epoch_0008,8,normalized,1,2,10,15,0.707347,0.780251,0.468455,0.531545,0.707347,0.780251,0.468455,0.531545,0.685294,0.775364,0.477299,0.522701,0.659354,0.734881,0.530919,0.001257,ok
S-norm_K-1_C-2_W-20_Col-0,epoch_0001,1,normalized,1,2,20,0,0.689575,0.883734,0.36745,0.63255,0.689575,0.883734,0.36745,0.63255,0.65548,0.880359,0.375382,0.624618,0.624931,0.858599,0.383252,-0.007312,ok
S-norm_K-1_C-2_W-20_Col-0,epoch_0002,2,normalized,1,2,20,0,0.69198,0.887471,0.361428,0.638572,0.69198,0.887471,0.361428,0.638572,0.657825,0.883503,0.370758,0.629242,0.626474,0.867439,0.380092,-0.007312,ok
S-norm_K-1_C-2_W-20_Col-0,epoch_0003,3,normalized,1,2,20,0,0.692495,0.886708,0.360138,0.639862,0.692495,0.886708,0.360138,0.639862,0.658726,0.882733,0.369838,0.630162,0.626559,0.869908,0.380213,-0.007312,ok
S-norm_K-1_C-2_W-20_Col-0,epoch_0004,4,normalized,1,2,20,0,0.696057,0.879311,0.369321,0.630679,0.696057,0.879311,0.369321,0.630679,0.663161,0.874584,0.379344,0.620656,0.63159,0.861687,0.397189,-0.007312,ok
S-norm_K-1_C-2_W-20_Col-0,epoch_0005,5,normalized,1,2,20,0,0.697659,0.875473,0.371918,0.628082,0.697659,0.875473,0.371918,0.628082,0.665416,0.870316,0.382207,0.617793,0.634062,0.855561,0.40213,-0.007312,ok
S-norm_K-1_C-2_W-20_Col-0,epoch_0006,6,normalized,1,2,20,0,0.698067,0.874758,0.374303,0.625697,0.698067,0.874758,0.374303,0.625697,0.665902,0.869424,0.385193,0.614807,0.634682,0.853733,0.402738,-0.007312,ok
S-norm_K-1_C-2_W-20_Col-0,epoch_0007,7,normalized,1,2,20,0,0.699027,0.869802,0.384625,0.615375,0.699027,0.869802,0.384625,0.615375,0.667115,0.863999,0.396244,0.603756,0.634174,0.851787,0.4059,-0.007312,ok
S-norm_K-1_C-2_W-20_Col-0,epoch_0008,8,normalized,1,2,20,0,0.699831,0.865092,0.388289,0.611711,0.699831,0.865092,0.388289,0.611711,0.668232,0.859147,0.399686,0.600314,0.635209,0.850394,0.406794,-0.007312,ok
S-norm_K-1_C-2_W-20_Col-15,epoch_0001,1,normalized,1,2,20,15,0.701189,0.827757,0.425765,0.574235,0.701189,0.827757,0.425765,0.574235,0.673482,0.824322,0.433489,0.566511,0.649778,0.780128,0.481184,0.042342,ok
S-norm_K-1_C-2_W-20_Col-15,epoch_0002,2,normalized,1,2,20,15,0.705308,0.799695,0.452974,0.547026,0.705308,0.799695,0.452974,0.547026,0.681369,0.795711,0.461716,0.538284,0.658483,0.757973,0.519179,0.042342,ok
S-norm_K-1_C-2_W-20_Col-15,epoch_0003,3,normalized,1,2,20,15,0.704905,0.779232,0.468107,0.531893,0.704905,0.779232,0.468107,0.531893,0.68311,0.774992,0.476407,0.523593,0.660209,0.736273,0.530341,0.042342,ok
S-norm_K-1_C-2_W-20_Col-15,epoch_0004,4,normalized,1,2,20,15,0.705508,0.771188,0.475032,0.524968,0.705508,0.771188,0.475032,0.524968,0.684757,0.766636,0.483079,0.516921,0.659579,0.73161,0.529229,0.042342,ok
S-norm_K-1_C-2_W-20_Col-15,epoch_0005,5,normalized,1,2,20,15,0.707348,0.768912,0.478674,0.521326,0.707348,0.768912,0.478674,0.521326,0.686924,0.764342,0.486477,0.513523,0.660825,0.724285,0.539751,0.042342,ok
S-norm_K-1_C-2_W-20_Col-15,epoch_0006,6,normalized,1,2,20,15,0.707084,0.754642,0.49319,0.50681,0.707084,0.754642,0.49319,0.50681,0.687944,0.749902,0.500936,0.499064,0.662515,0.712313,0.556571,0.042342,ok
S-norm_K-1_C-2_W-20_Col-15,epoch_0007,7,normalized,1,2,20,15,0.708173,0.756175,0.490938,0.509062,0.708173,0.756175,0.490938,0.509062,0.689209,0.751434,0.499185,0.500815,0.662092,0.712909,0.548678,0.042342,ok
S-norm_K-1_C-2_W-20_Col-15,epoch_0008,8,normalized,1,2,20,15,0.705872,0.743671,0.497813,0.502187,0.705872,0.743671,0.497813,0.502187,0.68797,0.738762,0.505804,0.494196,0.659714,0.705161,0.547468,0.042342,ok
S-norm_K-1_C-5_W-10_Col-0,epoch_0001,1,normalized,1,5,10,0,0.676306,0.895041,0.339681,0.660319,0.676306,0.895041,0.339681,0.660319,0.641267,0.892802,0.346005,0.653995,0.596194,0.886504,0.32629,0.014816,ok
S-norm_K-1_C-5_W-10_Col-0,epoch_0002,2,normalized,1,5,10,0,0.677519,0.890774,0.358184,0.641816,0.677519,0.890774,0.358184,0.641816,0.642476,0.887855,0.364851,0.635149,0.600774,0.882575,0.333413,0.014816,ok
S-norm_K-1_C-5_W-10_Col-0,epoch_0003,3,normalized,1,5,10,0,0.684951,0.889443,0.354497,0.645503,0.684951,0.889443,0.354497,0.645503,0.650866,0.885418,0.364887,0.635113,0.612657,0.876523,0.354893,0.014816,ok
S-norm_K-1_C-5_W-10_Col-0,epoch_0004,4,normalized,1,5,10,0,0.682877,0.892123,0.34576,0.65424,0.682877,0.892123,0.34576,0.65424,0.648377,0.888634,0.354804,0.645196,0.608911,0.881409,0.342106,0.014816,ok
S-norm_K-1_C-5_W-10_Col-0,epoch_0005,5,normalized,1,5,10,0,0.684284,0.889167,0.343469,0.656531,0.684284,0.889167,0.343469,0.656531,0.65018,0.885638,0.351964,0.648036,0.610756,0.879444,0.343966,0.014816,ok
S-norm_K-1_C-5_W-10_Col-0,epoch_0006,6,normalized,1,5,10,0,0.687142,0.883692,0.350155,0.649845,0.687142,0.883692,0.350155,0.649845,0.653709,0.879585,0.358872,0.641128,0.615264,0.872755,0.355963,0.014816,ok
S-norm_K-1_C-5_W-10_Col-0,epoch_0007,7,normalized,1,5,10,0,0.687928,0.88295,0.354767,0.645233,0.687928,0.88295,0.354767,0.645233,0.654808,0.878809,0.36432,0.63568,0.614323,0.87363,0.357409,0.014816,ok
S-norm_K-1_C-5_W-10_Col-0,epoch_0008,8,normalized,1,5,10,0,0.688738,0.877429,0.36415,0.63585,0.688738,0.877429,0.36415,0.63585,0.65586,0.872892,0.374159,0.625841,0.616587,0.869701,0.366271,0.014816,ok
S-norm_K-1_C-5_W-10_Col-15,epoch_0001,1,normalized,1,5,10,15,0.697824,0.844263,0.426711,0.573289,0.697824,0.844263,0.426711,0.573289,0.668774,0.841057,0.437627,0.562373,0.651322,0.793479,0.492244,-0.001306,ok
S-norm_K-1_C-5_W-10_Col-15,epoch_0002,2,normalized,1,5,10,15,0.698697,0.840764,0.426644,0.573356,0.698697,0.840764,0.426644,0.573356,0.669672,0.8373,0.436008,0.563992,0.647211,0.795931,0.493146,-0.001306,ok
S-norm_K-1_C-5_W-10_Col-15,epoch_0003,3,normalized,1,5,10,15,0.699473,0.835284,0.425406,0.574594,0.699473,0.835284,0.425406,0.574594,0.670876,0.831581,0.434489,0.565511,0.645961,0.792002,0.493832,-0.001306,ok
S-norm_K-1_C-5_W-10_Col-15,epoch_0004,4,normalized,1,5,10,15,0.701001,0.836631,0.423879,0.576121,0.701001,0.836631,0.423879,0.576121,0.672605,0.832963,0.433205,0.566795,0.650403,0.790744,0.503797,-0.001306,ok
S-norm_K-1_C-5_W-10_Col-15,epoch_0005,5,normalized,1,5,10,15,0.699932,0.831974,0.421715,0.578285,0.699932,0.831974,0.421715,0.578285,0.671844,0.828245,0.430383,0.569617,0.646254,0.790528,0.487143,-0.001306,ok
S-norm_K-1_C-5_W-10_Col-15,epoch_0006,6,normalized,1,5,10,15,0.699884,0.821157,0.429972,0.570028,0.699884,0.821157,0.429972,0.570028,0.672872,0.817414,0.43838,0.56162,0.646572,0.780184,0.493233,-0.001306,ok
S-norm_K-1_C-5_W-10_Col-15,epoch_0007,7,normalized,1,5,10,15,0.700452,0.822544,0.428698,0.571302,0.700452,0.822544,0.428698,0.571302,0.673419,0.818906,0.437048,0.562952,0.6457,0.783591,0.491867,-0.001306,ok
S-norm_K-1_C-5_W-10_Col-15,epoch_0008,8,normalized,1,5,10,15,0.701526,0.813637,0.437965,0.562035,0.701526,0.813637,0.437965,0.562035,0.675456,0.80969,0.446546,0.553454,0.646292,0.775849,0.49864,-0.001306,ok
