"method","dataset_or_setting","resolution","train_time_value","train_time_unit","infer_time_value","infer_time_unit","params_m","source_path","note"
"LBM/tokenizer","tokenizer_t01_concept_atoms_tokonly_from_backbone_e16","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\tokenizer_t01_concept_atoms_tokonly_from_backbone_e16\full_eval\epoch_0008\summary.json","clip_style=0.701; content_lpips=0.422; training_csv_count=1"
"LBM/tokenizer","tokenizer_t01_concept_atoms_tokonly_from_backbone_e16","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\tokenizer_t01_concept_atoms_tokonly_from_backbone_e16\full_eval\epoch_0016\summary.json","clip_style=0.705; content_lpips=0.426; training_csv_count=1"
"LBM/tokenizer","tokenizer_t01_concept_atoms_tokonly_from_backbone_e16","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\tokenizer_t01_concept_atoms_tokonly_from_backbone_e16\full_eval\epoch_0024\summary.json","clip_style=0.706; content_lpips=0.427; training_csv_count=1"
"LBM/tokenizer","tokenizer_t01_factorized_backbone_e16","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\tokenizer_t01_factorized_backbone_e16\full_eval\epoch_0016\summary.json","clip_style=0.713; content_lpips=0.445; training_csv_count=2"
"LBM/tokenizer","tokenizer_t01_factorized_base","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\tokenizer_t01_factorized_base\full_eval\epoch_0006\summary.json","clip_style=0.709; content_lpips=0.445; training_csv_count=1"
"LBM/tokenizer","tokenizer_t01_factorized_base","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\tokenizer_t01_factorized_base\full_eval\epoch_0007\summary.json","clip_style=0.708; content_lpips=0.430; training_csv_count=1"
"LBM/tokenizer","tokenizer_t01_factorized_base","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\tokenizer_t01_factorized_base\full_eval\epoch_0008\summary.json","clip_style=0.709; content_lpips=0.437; training_csv_count=1"
"LBM/tokenizer","tokenizer_t01_factorized_tokonly_e12","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\tokenizer_t01_factorized_tokonly_e12\full_eval\epoch_0012\summary.json","clip_style=0.708; content_lpips=0.438; training_csv_count=1"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.704; content_lpips=0.427; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.703; content_lpips=0.423; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.706; content_lpips=0.424; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.708; content_lpips=0.426; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.711; content_lpips=0.442; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.714; content_lpips=0.450; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.715; content_lpips=0.451; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.716; content_lpips=0.461; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.698; content_lpips=0.429; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.703; content_lpips=0.435; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.703; content_lpips=0.448; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.704; content_lpips=0.453; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.707; content_lpips=0.456; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.711; content_lpips=0.458; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.712; content_lpips=0.462; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.711; content_lpips=0.469; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.700; content_lpips=0.422; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.703; content_lpips=0.424; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.704; content_lpips=0.430; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.704; content_lpips=0.443; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.707; content_lpips=0.443; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.710; content_lpips=0.441; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.710; content_lpips=0.451; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.709; content_lpips=0.461; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.698; content_lpips=0.419; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.702; content_lpips=0.431; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.704; content_lpips=0.438; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.703; content_lpips=0.453; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.706; content_lpips=0.454; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.708; content_lpips=0.453; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.708; content_lpips=0.456; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.708; content_lpips=0.461; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.700; content_lpips=0.424; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.703; content_lpips=0.429; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.705; content_lpips=0.438; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.706; content_lpips=0.449; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.708; content_lpips=0.453; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.710; content_lpips=0.452; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.712; content_lpips=0.464; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.713; content_lpips=0.473; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.700; content_lpips=0.423; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.705; content_lpips=0.441; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.706; content_lpips=0.440; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.706; content_lpips=0.446; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.707; content_lpips=0.455; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.710; content_lpips=0.458; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.712; content_lpips=0.461; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.711; content_lpips=0.470; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.703; content_lpips=0.424; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.703; content_lpips=0.448; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.704; content_lpips=0.447; training_csv_count=40"
"LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.704; content_lpips=0.453; training_csv_count=40"
