period,source_root,dataset_key,method,event_type,path,time_hint,metric_hint,note
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\logs\training_20260408_220014.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_02_weak_decoder\logs\training_20260408_204759.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_02_weak_decoder\logs\training_20260408_223644.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_03_restore_skip_shortcut\logs\training_20260408_212159.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_03_restore_skip_shortcut\logs\training_20260408_231007.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_04_attn_gate_fixed\logs\training_20260408_215923.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\logs\training_20260408_000010.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\logs\training_20260408_003437.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_03_high_temp_attn\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_03_high_temp_attn\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_03_high_temp_attn\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_03_high_temp_attn\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_03_high_temp_attn\logs\training_20260408_010801.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_04_no_color_highway\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_04_no_color_highway\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_04_no_color_highway\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_04_no_color_highway\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_04_no_color_highway\logs\training_20260408_014202.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_05_no_skip\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_05_no_skip\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_05_no_skip\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_05_no_skip\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_05_no_skip\logs\training_20260408_021556.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_06_patch_micro_only\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_06_patch_micro_only\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_06_patch_micro_only\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_06_patch_micro_only\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_06_patch_micro_only\logs\training_20260408_024950.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_07_patch_macro_only\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_07_patch_macro_only\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_07_patch_macro_only\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_07_patch_macro_only\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_07_patch_macro_only\logs\training_20260408_031042.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_08_swd_sort_mode\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_08_swd_sort_mode\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_08_swd_sort_mode\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_08_swd_sort_mode\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_08_swd_sort_mode\logs\training_20260408_033558.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_09_no_pos_high_temp\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_09_no_pos_high_temp\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_09_no_pos_high_temp\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_09_no_pos_high_temp\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_09_no_pos_high_temp\logs\training_20260408_040051.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_10_macro_no_skip\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_10_macro_no_skip\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_10_macro_no_skip\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_10_macro_no_skip\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style\Cycle-NCE\chess\chess_10_macro_no_skip\logs\training_20260408_043414.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,IDT,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_02_macro_idt_10\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,IDT,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_02_macro_idt_10\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,IDT,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_02_macro_idt_10\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,IDT,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_02_macro_idt_10\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,IDT,log_evidence,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_02_macro_idt_10\logs\training_20260408_070812.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,IDT,log_evidence,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_02_macro_idt_10\logs\training_20260408_073836.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,IDT,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_03_macro_idt_15\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,IDT,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_03_macro_idt_15\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,IDT,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_03_macro_idt_15\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,IDT,summary_evidence,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_03_macro_idt_15\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-04-08,I:\,cycle_nce,IDT,log_evidence,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_03_macro_idt_15\logs\training_20260408_073303.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08,I:\,cycle_nce,IDT,log_evidence,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_03_macro_idt_15\logs\training_20260408_073847.csv,,,Remote curated train/eval log after experiment-path filter.
2026-04-08T00:34:26,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\logs\training_20260408_000010.csv,,,Curated remote experiment log.
2026-04-08T01:07:50,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\logs\training_20260408_003437.csv,,,Curated remote experiment log.
2026-04-08T01:41:51,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\chess\chess_03_high_temp_attn\logs\training_20260408_010801.csv,,,Curated remote experiment log.
2026-04-08T02:15:44,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\chess\chess_04_no_color_highway\logs\training_20260408_014202.csv,,,Curated remote experiment log.
2026-04-08T02:49:40,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\chess\chess_05_no_skip\logs\training_20260408_021556.csv,,,Curated remote experiment log.
2026-04-08T03:10:32,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\chess\chess_06_patch_micro_only\logs\training_20260408_024950.csv,,,Curated remote experiment log.
2026-04-08T03:35:47,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\chess\chess_07_patch_macro_only\logs\training_20260408_031042.csv,,,Curated remote experiment log.
2026-04-08T04:00:40,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\chess\chess_08_swd_sort_mode\logs\training_20260408_033558.csv,,,Curated remote experiment log.
2026-04-08T04:34:03,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\chess\chess_09_no_pos_high_temp\logs\training_20260408_040051.csv,,,Curated remote experiment log.
2026-04-08T04:59:56,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\chess\chess_10_macro_no_skip\logs\training_20260408_043414.csv,,,Curated remote experiment log.
2026-04-08T07:08:01,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_01_macro_base\logs\training_20260408_064300.csv,,,Curated remote experiment log.
2026-04-08T07:32:52,I:\,cycle_nce,IDT,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_02_macro_idt_10\logs\training_20260408_070812.csv,,,Curated remote experiment log.
2026-04-08T07:35:15,I:\,cycle_nce,IDT,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_03_macro_idt_15\logs\training_20260408_073303.csv,,,Curated remote experiment log.
2026-04-08T07:38:25,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_01_macro_base\logs\training_20260408_073825.csv,,,Curated remote experiment log.
2026-04-08T07:38:36,I:\,cycle_nce,IDT,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_02_macro_idt_10\logs\training_20260408_073836.csv,,,Curated remote experiment log.
2026-04-08T08:03:31,I:\,cycle_nce,IDT,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_03_macro_idt_15\logs\training_20260408_073847.csv,,,Curated remote experiment log.
2026-04-08T08:28:21,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_04_color_down_20\logs\training_20260408_080342.csv,,,Curated remote experiment log.
2026-04-08T08:53:10,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_05_color_down_05\logs\training_20260408_082832.csv,,,Curated remote experiment log.
2026-04-08T09:17:54,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_06_swd_up_80\logs\training_20260408_085321.csv,,,Curated remote experiment log.
2026-04-08T09:42:37,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_07_attn_direct_qk\logs\training_20260408_091805.csv,,,Curated remote experiment log.
2026-04-08T10:07:23,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_08_attn_raw_v\logs\training_20260408_094248.csv,,,Curated remote experiment log.
2026-04-08T10:32:04,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_09_attn_no_smooth\logs\training_20260408_100734.csv,,,Curated remote experiment log.
2026-04-08T10:56:39,I:\,cycle_nce,,log_file,I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_10_attn_fully_unleashed\logs\training_20260408_103215.csv,,,Curated remote experiment log.
