"remote_root","archive","run","eval_name","summary_entry","summary_bytes","unrar_p_exit_code","metric_path","metric_value"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.clip_content","0.5834539886666668"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.Hayao.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.clip_dir","0.5753251274426778"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.clip_style","0.593644009033839"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.content_lpips","0.7015206426666667"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.clip_content","0.584537771"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.monet.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.clip_dir","0.6165250351031621"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.clip_style","0.6593434870243072"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.content_lpips","0.6870273146666664"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.clip_content","0.5723000206666665"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.vangogh.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.clip_dir","0.5742276420195898"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.clip_style","0.6148950676123301"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.content_lpips","0.7000123306666667"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.clip_content","0.5864389306666666"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.Hayao.cezanne.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.clip_dir","0.6590206682682037"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.clip_style","0.7406601627667745"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.content_lpips","0.6808594250000001"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.clip_content","0.5795983196666668"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.photo.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.Hayao.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.Hayao.clip_dir","0.6246584713459015"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.Hayao.clip_style","0.6534128963947297"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.Hayao.content_lpips","0.6874255149999999"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.Hayao.clip_content","0.5974319210000001"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.Hayao.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030","45\45_01_golden_funnel\full_eval\epoch_0030\summary.json","20380","0","matrix_breakdown.monet.Hayao.art_fid_fid",""
