experiment_id,epoch,epoch_num,k_value,recipe_id,description,content_weights,target_weights,balance_target_styles_per_batch,summary_path,checkpoint,all_clip_style,all_clip_content,all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,photo_clip_style,photo_clip_content,photo_content_lpips,identity_clip_style,identity_clip_content,identity_content_lpips,score_ec_all,score_65_35_all,score_ec_transfer,score_65_35_transfer,score_ec_photo,score_65_35_photo
K1_r13_monet_vangogh,epoch_0005,5,1.0,R13_monet_vangogh,Joint Monet plus Van Gogh target pressure.,"1.35,1.05,1.1,1.1,0.8","0.65,1.1,1.45,1.45,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\epoch_0005.pt,0.707926142891248,0.8111104320133333,0.45599112981333334,0.6831340081989765,0.8057636289833333,0.46474294470000005,0.6645966137448946,0.7734099863333332,0.47619501108333334,0.8070946816603343,0.8324976441333332,0.42098387026666667,0.38511810116987255,0.6505550974446446,0.36565229760387025,0.6313770746843348,0.34811902189669874,0.6153195450550148
K1_r13_monet_vangogh,epoch_0006,6,1.0,R13_monet_vangogh,Joint Monet plus Van Gogh target pressure.,"1.35,1.05,1.1,1.1,0.8","0.65,1.1,1.45,1.45,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\epoch_0006.pt,0.7105840338468552,0.8112712526666667,0.45216864166666665,0.6863895545899867,0.8058506212166667,0.4614637133833333,0.6667355619370938,0.7748719303333333,0.48138334675,0.8073619508743286,0.8329537784666666,0.41498835480000007,0.38928021647230204,0.6536205974171225,0.3696456819013593,0.6346409107993247,0.3457801657345737,0.614893943896611
K1_r13_monet_vangogh,epoch_0007,7,1.0,R13_monet_vangogh,Joint Monet plus Van Gogh target pressure.,"1.35,1.05,1.1,1.1,0.8","0.65,1.1,1.45,1.45,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\epoch_0007.pt,0.7107613885005314,0.8071323688533333,0.4577113374933333,0.6869168130060037,0.8013850372333332,0.46761029523333325,0.6669528886675834,0.7745934220833335,0.4876685014166666,0.8061396904786428,0.8301216953333335,0.4181155065333333,0.3854378427313345,0.6517959344026788,0.36570743927552596,0.6328323251222358,0.34170097293554613,0.612835402138096
K1_r13_monet_vangogh,epoch_0008,8,1.0,R13_monet_vangogh,Joint Monet plus Van Gogh target pressure.,"1.35,1.05,1.1,1.1,0.8","0.65,1.1,1.45,1.45,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\epoch_0008.pt,0.7096057244936625,0.8026064997333333,0.46424162144000003,0.6859306540091831,0.7969201118499999,0.4737377792333334,0.667090693116188,0.7727019334166667,0.4851157589166667,0.8043060064315798,0.8253520512666667,0.4262569902666667,0.3801772123716187,0.6487591534168806,0.3609793892708047,0.6300467023743024,0.34347448525888324,0.6138184349046888
K1_r14_soft_art,epoch_0001,1,1.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\epoch_0001.pt,0.7005625936190286,0.8253385584533334,0.4315044322266667,0.673285266260306,0.8222378197333334,0.43835549345,0.6503344689806303,0.776467279,0.45915348883333335,0.8096719030539195,0.8377415133333335,0.4041001873333333,0.39826672942020863,0.6543391345730353,0.3781469711361549,0.634211000361699,0.3517311286396007,0.612013683745743
K1_r14_soft_art,epoch_0002,2,1.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\epoch_0002.pt,0.7027991034587225,0.8198688212,0.43748562924000006,0.6761012286444504,0.81532637595,0.44509238274999996,0.6536116485794385,0.7797928523333333,0.45570174341666664,0.8095906027158101,0.8380386021999999,0.4070586152000001,0.39533459545277544,0.6536994470141697,0.37517372180688946,0.6336834646563928,0.3557596808043468,0.6153519613808017
K1_r14_soft_art,epoch_0003,3,1.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\epoch_0003.pt,0.7037093256711959,0.8245844008666667,0.43336963485333335,0.6766554331282775,0.8197750496499999,0.44126716168333335,0.6517192872862021,0.7847424616666666,0.4464142503333334,0.8119248958428701,0.8438218057333333,0.40177952753333324,0.3987430721621843,0.6557316894876106,0.3780696107141559,0.6353825249442137,0.3607825102245579,0.6173725491193647
K1_r14_soft_art,epoch_0004,4,1.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\epoch_0004.pt,0.7039285532633464,0.8178759302533334,0.44651946268,0.6774097845951716,0.8128029193666666,0.45437725696666653,0.6544129230082035,0.7767845240833333,0.45373068866666666,0.8100036279360454,0.8381679737999999,0.4150882855333332,0.3896107538950872,0.6512717476831752,0.3696101848284371,0.6312843200485283,0.357485696779325,0.616562658921999
K1_r14_soft_art,epoch_0005,5,1.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\epoch_0005.pt,0.7088599854310356,0.8143435579466667,0.44358103728,0.6831191056966781,0.8085918271500001,0.4524064670333333,0.6617131493985653,0.7734186965833335,0.46640336891666667,0.8118235043684642,0.8373504811333333,0.40827931826666664,0.39442313780725113,0.6555056274821731,0.3740716045254738,0.6356851552411741,0.35308790726261685,0.6168723679882341
K1_r14_soft_art,epoch_0006,6,1.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\epoch_0006.pt,0.7098597425222395,0.8135938231333334,0.4436665367866667,0.6845559103786946,0.8080232768833333,0.4528792313166667,0.6628043505052725,0.7763330238333332,0.4689392451666667,0.8110750710964203,0.8358760081333333,0.40681575866666664,0.3949187289531226,0.6561255447641223,0.37453475589311036,0.6364536107853181,0.3519893786861472,0.6166940920200938
K1_r14_soft_art,epoch_0007,7,1.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\epoch_0007.pt,0.7109342352549235,0.8057851379866666,0.4554469511866666,0.6864421022931734,0.8000717680500001,0.46531357651666666,0.6670650497078896,0.7706833287500001,0.483843204,0.8089027671019237,0.8286386177333334,0.41598044986666666,0.3871414053138442,0.652700820000367,0.3670312726035173,0.6333276147097293,0.344310158780805,0.6142471609101282
K1_r14_soft_art,epoch_0008,8,1.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r14_soft_art\epoch_0008.pt,0.7115858948230743,0.7988273567599999,0.46372427604,0.6876653339465459,0.79275433635,0.47358776903333333,0.6690505400300026,0.7647692668333333,0.4882247553333333,0.807268138329188,0.8231194384,0.4242703040666666,0.3816062409059686,0.6502273350209983,0.3619954426012391,0.6312267479035882,0.34240350381822005,0.6140041866528351
K1_r15_hard_art,epoch_0001,1,1.0,R15_hard_art,Hard version of art target emphasis.,"1.6,1.1,0.75,0.75,0.75","0.45,1.45,1.45,1.45,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\epoch_0001.pt,0.7017197131315868,0.8321615309466667,0.41878839706666665,0.673775831758976,0.8281722441833332,0.4259304765833334,0.6524804612000783,0.7778467040000001,0.4565641960833333,0.8134952386220297,0.848118678,0.390220079,0.4078476392791284,0.6595418745621981,0.3867941706275435,0.6388786238391677,0.354581243972182,0.6143148311508841
K1_r15_hard_art,epoch_0002,2,1.0,R15_hard_art,Hard version of art target emphasis.,"1.6,1.1,0.75,0.75,0.75","0.45,1.45,1.45,1.45,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\epoch_0002.pt,0.7052024906078974,0.8248144125600001,0.42892377828,0.6779077980418999,0.8199526692000003,0.43688199643333336,0.6559770132104557,0.7762573029166666,0.4629657804166667,0.8143812608718871,0.844261386,0.39709090566666666,0.4027243738838919,0.6582582964971333,0.38174208583562974,0.6377313699755683,0.352282103354083,0.6143470354409628
K1_r15_hard_art,epoch_0003,3,1.0,R15_hard_art,Hard version of art target emphasis.,"1.6,1.1,0.75,0.75,0.75","0.45,1.45,1.45,1.45,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\epoch_0003.pt,0.7072557246287663,0.8213421184533334,0.4343775959333333,0.6806548428038757,0.8161916523333334,0.44256684933333323,0.6612613501648108,0.77233523125,0.4700119999166667,0.8136592519283294,0.8419439829333333,0.4016205823333333,0.4000396832544352,0.6576840624320314,0.3794195735406892,0.6375272505558526,0.3504605805062528,0.6153156776362937
K1_r15_hard_art,epoch_0004,4,1.0,R15_hard_art,Hard version of art target emphasis.,"1.6,1.1,0.75,0.75,0.75","0.45,1.45,1.45,1.45,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\epoch_0004.pt,0.7064186321496964,0.81713536948,0.44028294049333333,0.6803138999640941,0.8114196577166666,0.4483191064666666,0.660521253446738,0.7709694414999999,0.4653181995,0.8108375608921051,0.8399982165333334,0.4081382766,0.3953945595675497,0.655073081724636,0.3753161802153382,0.6352923477133279,0.3531686930614187,0.6164774449153796
K1_r15_hard_art,epoch_0005,5,1.0,R15_hard_art,Hard version of art target emphasis.,"1.6,1.1,0.75,0.75,0.75","0.45,1.45,1.45,1.45,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\epoch_0005.pt,0.7071342243750891,0.8146995841733334,0.4453190458933333,0.6815408808489639,0.8089040615999998,0.4537948485,0.6624189068873724,0.7721910893333332,0.46806353175000004,0.8095075984795889,0.8378816744666668,0.41141583546666666,0.3922338862578521,0.6537755797811413,0.37226114007755173,0.6341733755768265,0.35236477383169446,0.616750053364292
K1_r15_hard_art,epoch_0006,6,1.0,R15_hard_art,Hard version of art target emphasis.,"1.6,1.1,0.75,0.75,0.75","0.45,1.45,1.45,1.45,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\epoch_0006.pt,0.7102696888049443,0.8082850953333335,0.45344358189333334,0.6856799351672331,0.80228142905,0.46299133496666667,0.6694922757645448,0.7659842316666665,0.48935309825000006,0.8086287033557891,0.8322997604666666,0.41525256959999995,0.3882024570029672,0.6529700440605472,0.3682160666242984,0.6336449906203682,0.3418741563647214,0.6138963948594541
K1_r15_hard_art,epoch_0007,7,1.0,R15_hard_art,Hard version of art target emphasis.,"1.6,1.1,0.75,0.75,0.75","0.45,1.45,1.45,1.45,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\epoch_0007.pt,0.7105254892110824,0.8017244720266666,0.46078897629333343,0.686694377809763,0.7959988718333333,0.47053225371666674,0.669168874869744,0.7610236575833333,0.49618193858333326,0.8058499348163604,0.8246268728,0.4218158666,0.3831231764071878,0.6505654262845368,0.36358252460437096,0.6316650567755125,0.3371393652972465,0.6112960901611669
K1_r15_hard_art,epoch_0008,8,1.0,R15_hard_art,Hard version of art target emphasis.,"1.6,1.1,0.75,0.75,0.75","0.45,1.45,1.45,1.45,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r15_hard_art\epoch_0008.pt,0.7098784937858582,0.7977115088400001,0.46217649852000003,0.6865607510010402,0.7922330074166666,0.47168996053333334,0.6672285211582979,0.7606352470833333,0.4915614895,0.8031494649251302,0.8196255145333332,0.4241226504666667,0.38178933715325863,0.6496592464788078,0.36271693745762384,0.6311730019640095,0.3392446754608427,0.6116520174278937
K1_r16_photo_hayao_content_art_target,epoch_0001,1,1.0,R16_photo_hayao_content_art_target,Photo/Hayao content anchors with uniform art target pressure.,"1.55,1.35,0.75,0.75,0.75","0.6,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\epoch_0001.pt,0.7017434862454732,0.8298616400400001,0.42212409816000007,0.6743521725138029,0.8263229787166667,0.4294269472333333,0.6545244979361693,0.7756472025833333,0.46483945916666664,0.8113087411721546,0.8440162853333334,0.3929127018666666,0.4055206499744484,0.6583898317035576,0.38476717771103436,0.6380294806023052,0.3502756843041863,0.6127471129501767
K1_r16_photo_hayao_content_art_target,epoch_0002,2,1.0,R16_photo_hayao_content_art_target,Photo/Hayao content anchors with uniform art target pressure.,"1.55,1.35,0.75,0.75,0.75","0.6,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\epoch_0002.pt,0.7059448322455089,0.8205277973733334,0.44188121579999995,0.6794465646147728,0.8159507937166666,0.45023698781666666,0.6595745672782263,0.7712280581666665,0.46844491625,0.8119379027684529,0.8388358119999999,0.40845812773333334,0.3940010714851364,0.6542057154295808,0.3735345899802353,0.634057321263769,0.3506002143489476,0.6147677480433471
K1_r16_photo_hayao_content_art_target,epoch_0003,3,1.0,R16_photo_hayao_content_art_target,Photo/Hayao content anchors with uniform art target pressure.,"1.55,1.35,0.75,0.75,0.75","0.6,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\epoch_0003.pt,0.7065166893402736,0.8212305712266667,0.4437397557466666,0.6799154610931873,0.8160878987833333,0.4523934276666667,0.6564443454146385,0.7728856345833334,0.4614457580833333,0.8129216023286183,0.8418012610000002,0.40912506806666665,0.3930071461814771,0.6539269335598445,0.37232617512567817,0.6336073500272384,0.3535308868052631,0.6151828091903484
K1_r16_photo_hayao_content_art_target,epoch_0004,4,1.0,R16_photo_hayao_content_art_target,Photo/Hayao content anchors with uniform art target pressure.,"1.55,1.35,0.75,0.75,0.75","0.6,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\epoch_0004.pt,0.7078699839512508,0.8148362324,0.45460909551999995,0.6818781481683256,0.8092468342,0.46399135901666677,0.6605504790941874,0.7666030935000001,0.4728253823333334,0.8118373270829519,0.8371938252,0.4170800415333334,0.38606585080141576,0.651002306136313,0.3654925795159361,0.6308238206535782,0.3482254462660117,0.6138689275945551
K1_r16_photo_hayao_content_art_target,epoch_0005,5,1.0,R16_photo_hayao_content_art_target,Photo/Hayao content anchors with uniform art target pressure.,"1.55,1.35,0.75,0.75,0.75","0.6,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\epoch_0005.pt,0.707105034271876,0.80859038388,0.4616983644933334,0.6815664558609326,0.8028808550666666,0.47173611646666674,0.6623771471281846,0.7629406486666667,0.48064445275,0.8092593479156495,0.8314284991333334,0.4215473566,0.38063579642354833,0.6480238447040527,0.36004694285914646,0.6279105555462728,0.34400924573265207,0.61231958717082
K1_r16_photo_hayao_content_art_target,epoch_0006,6,1.0,R16_photo_hayao_content_art_target,Photo/Hayao content anchors with uniform art target pressure.,"1.55,1.35,0.75,0.75,0.75","0.6,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\epoch_0006.pt,0.7091535969177882,0.8031174092800001,0.46465910057333326,0.6843972200651964,0.7970349821833334,0.47511786381666665,0.6688791130979855,0.757661258,0.49818329958333335,0.8081791043281555,0.8274471176666666,0.4228240476,0.37963892440562463,0.6483191527958957,0.3592278748657552,0.6285669407065444,0.3356547095124575,0.610407268659524
K1_r16_photo_hayao_content_art_target,epoch_0007,7,1.0,R16_photo_hayao_content_art_target,Photo/Hayao content anchors with uniform art target pressure.,"1.55,1.35,0.75,0.75,0.75","0.6,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\epoch_0007.pt,0.7101280626853307,0.7999785764,0.46559373804,0.6856573889156182,0.7940269855166666,0.47596688054999986,0.6696165174245835,0.7567838627500001,0.5027496008333334,0.8080107577641804,0.8237849399333333,0.424101168,0.37949688349256416,0.648625432431465,0.35930718038739334,0.6290888946026519,0.3329670805779673,0.6092883760343126
K1_r16_photo_hayao_content_art_target,epoch_0008,8,1.0,R16_photo_hayao_content_art_target,Photo/Hayao content anchors with uniform art target pressure.,"1.55,1.35,0.75,0.75,0.75","0.6,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r16_photo_hayao_content_art_target\epoch_0008.pt,0.7089996872345607,0.7974181354266667,0.46647852085333336,0.6845976380010446,0.7919133185166667,0.47663392761666656,0.6677889409164588,0.7582010534166667,0.4980075750833333,0.8066078841686248,0.8194374030666667,0.42585689379999997,0.3782665618479069,0.6475823144037979,0.35829517696351376,0.6281665900348457,0.3352249897831858,0.6097601603165316
