reuse_dir_rel,grid_output_rel,cells_total,cells_with_clip,cells_with_lpips,cells_complete,reused_count,avg_clip_style,avg_content_lpips,clip_minus_lpips,is_complete_25,reuse_dir,grid_output_dir
Cycle-NCE\exp\heavy_decode\full_eval\epoch_0080,Cycle-NCE\exp\heavy_decode\full_eval\epoch_0080_grid5,25,25,25,25,25,0.6447613656520843,0.34080921439999995,0.30395215125208436,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\heavy_decode\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\heavy_decode\full_eval\epoch_0080_grid5
Cycle-NCE\exp\heavy_decode\full_eval\epoch_0080_tokenized_distill_epochs200,Cycle-NCE\exp\heavy_decode\full_eval\epoch_0080_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6572984421253204,0.4362001524,0.22109828972532042,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\heavy_decode\full_eval\epoch_0080_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\heavy_decode\full_eval\epoch_0080_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\light-15patch-10color\full_eval\epoch_0060,Cycle-NCE\exp\light-15patch-10color\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6472621631622314,0.43335866160000003,0.21390350156223137,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\light-15patch-10color\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\light-15patch-10color\full_eval\epoch_0060_grid5
Cycle-NCE\exp\light-1\full_eval\epoch_0060,Cycle-NCE\exp\light-1\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6486717104911804,0.43402018119999997,0.21465152929118048,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\light-1\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\light-1\full_eval\epoch_0060_grid5
Cycle-NCE\exp\light_decoder\full_eval\epoch_0040,Cycle-NCE\exp\light_decoder\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6501286053657531,0.35398675279999997,0.29614185256575315,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\light_decoder\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\light_decoder\full_eval\epoch_0040_grid5
Cycle-NCE\exp\light_decoder\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\light_decoder\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6606832551956177,0.4499913176,0.21069193759561766,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\light_decoder\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\light_decoder\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0040,Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6535837388038636,0.4686799012,0.18490383760386353,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0040_grid5
Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6520808291435242,0.4438878056,0.20819302354352415,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0080,Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0080_grid5,25,25,25,25,25,0.6506840801239013,0.46351737,0.18716671012390135,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0080_grid5
Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0080_tokenized_distill_epochs200,Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0080_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.645307457447052,0.4417258992,0.20358155824705199,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0080_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N01_Stylized_Naive\full_eval\epoch_0080_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0040,Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6464709448814392,0.4469797540000001,0.19949119088143907,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0040_grid5
Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6461929094791412,0.4246715476,0.22152136187914123,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0080,Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0080_grid5,25,25,25,25,25,0.6488797354698181,0.45793474159999986,0.19094499386981828,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0080_grid5
Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0080_tokenized_distill_epochs200,Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0080_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6503397142887115,0.4332538207999999,0.2170858934887116,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0080_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0080_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0040,Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6443708217144013,0.4797942408,0.1645765809144013,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0040_grid5
Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6449402105808258,0.4530986103999999,0.19184160018082597,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0080,Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0080_grid5,25,25,25,25,25,0.6539559149742127,0.4809376072000001,0.17301830777421257,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0080_grid5
Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0080_tokenized_distill_epochs200,Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0080_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6532126474380493,0.4565558875999999,0.19665675983804942,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0080_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0080_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0040,Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0040_grid5,25,25,25,25,25,0.649831758737564,0.45693366,0.19289809873756403,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0040_grid5
Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6477326226234436,0.4298451116000001,0.21788751102344345,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0080,Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0080_grid5,25,25,25,25,25,0.6601031792163848,0.4783119404000001,0.18179123881638476,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0080_grid5
Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0080_tokenized_distill_epochs200,Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0080_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6578677248954773,0.45650590719999995,0.20136181769547734,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0080_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\new4\New4_N04_Stylized_Norm\full_eval\epoch_0080_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0040,Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6470778131484985,0.3620716427999999,0.2850061703484986,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0040_grid5
Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6548843884468079,0.4487822479999999,0.20610214044680797,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0080,Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0080_grid5,25,25,25,25,25,0.6344026339054107,0.3532325644,0.28117006950541074,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0080_grid5
Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0080_tokenized_distill_epochs200,Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0080_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6548592078685761,0.44612293919999985,0.20873626866857625,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0080_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_hardcut\full_eval\epoch_0080_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0040,Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6404172360897065,0.35036869719999997,0.2900485388897065,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0040_grid5
Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6514258778095245,0.44751918639999994,0.2039066914095246,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0080,Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0080_grid5,25,25,25,25,25,0.6446085262298584,0.35492879639999997,0.28967972982985846,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0080_grid5
Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0080_tokenized_distill_epochs200,Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0080_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.658991492986679,0.490775086,0.168216406986679,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0080_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\no_skip_heavy\full_eval\epoch_0080_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\optuna_hpo\trial_0000\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0000\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6767919969558716,0.4828408900000001,0.19395110695587148,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0000\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0000\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0000\experiment\full_eval\epoch_0060_tokenized,Cycle-NCE\exp\optuna_hpo\trial_0000\experiment\full_eval\epoch_0060_tokenized_grid5,25,25,25,25,25,0.6774030566215515,0.48278503119999994,0.1946180254215516,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0000\experiment\full_eval\epoch_0060_tokenized,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0000\experiment\full_eval\epoch_0060_tokenized_grid5
Cycle-NCE\exp\optuna_hpo\trial_0001\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0001\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6863290762901306,0.5070615223999999,0.17926755389013072,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0001\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0001\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0001\experiment\full_eval\epoch_0060_tokenized,Cycle-NCE\exp\optuna_hpo\trial_0001\experiment\full_eval\epoch_0060_tokenized_grid5,25,25,25,25,25,0.6858965420722961,0.5057894776,0.18010706447229607,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0001\experiment\full_eval\epoch_0060_tokenized,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0001\experiment\full_eval\epoch_0060_tokenized_grid5
Cycle-NCE\exp\optuna_hpo\trial_0002\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0002\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6852625513076782,0.49403577760000006,0.19122677370767815,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0002\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0002\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0002\experiment\full_eval\epoch_0060_tokenized,Cycle-NCE\exp\optuna_hpo\trial_0002\experiment\full_eval\epoch_0060_tokenized_grid5,25,25,25,25,25,0.6861715006828308,0.4940495187999999,0.19212198188283092,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0002\experiment\full_eval\epoch_0060_tokenized,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0002\experiment\full_eval\epoch_0060_tokenized_grid5
Cycle-NCE\exp\optuna_hpo\trial_0003\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0003\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6887500977516174,0.4890654875999999,0.19968461015161754,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0003\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0003\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0004\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0004\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6786715865135193,0.4980835760000001,0.18058801051351925,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0004\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0004\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0005\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0005\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6691706490516662,0.48181725959999994,0.1873533894516663,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0005\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0005\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0006\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0006\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6991539311408996,0.488959412,0.21019451914089965,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0006\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0006\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0007\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0007\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6914629411697387,0.49098719960000003,0.20047574156973869,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0007\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0007\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0010\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0010\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6831758642196655,0.48975954760000023,0.19341631661966524,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0010\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0010\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0011\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0011\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.682048192024231,0.4836937904,0.19835440162423096,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0011\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0011\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0012\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0012\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6811762595176697,0.49027266319999996,0.19090359631766973,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0012\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0012\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0014\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0014\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6921758770942688,0.5181456372000001,0.1740302398942687,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0014\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0014\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0015\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0015\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6829410791397095,0.49543669319999994,0.18750438593970953,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0015\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0015\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0016\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0016\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6864054155349731,0.49096213040000014,0.195443285134973,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0016\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0016\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0017\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0017\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6767418432235718,0.49599275840000007,0.18074908482357172,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0017\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0017\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0018\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0018\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6954604625701905,0.5019042547999999,0.19355620777019056,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0018\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0018\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0019\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0019\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6892637848854065,0.5092636536,0.18000013128540648,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0019\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0019\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0021\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0021\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6796449184417724,0.5116092092000002,0.16803570924177225,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0021\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0021\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0038\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0038\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.653919883966446,0.4672161467999999,0.18670373716644606,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0038\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0038\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0041\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0041\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6407615566253662,0.44965580639999997,0.1911057502253662,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0041\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0041\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0042\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0042\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6508545279502869,0.4648651764000001,0.18598935155028679,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0042\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0042\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\optuna_hpo\trial_0043\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0043\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6538392281532288,0.4707201895999998,0.18311903855322903,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0043\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0043\experiment\full_eval\epoch_0060_grid5
