index,h2d_ms,enqueue_ms,d2h_ms,total_ms,src,out
106,0.0626240000128746,2.040832042694092,0.0010239999974146485,2.104480028152466,G:\GitHub\Latent_Style\style_data\overfit50\monet\00184.jpg,
107,0.05347200110554695,1.9087680578231812,0.002015999983996153,1.9642560482025146,G:\GitHub\Latent_Style\style_data\overfit50\monet\00217.jpg,
108,0.07161600142717361,1.9425280094146729,0.0010239999974146485,2.0151679515838623,G:\GitHub\Latent_Style\style_data\overfit50\monet\00245.jpg,
109,0.06995200365781784,2.0101120471954346,0.002047999994829297,2.0821120738983154,G:\GitHub\Latent_Style\style_data\overfit50\monet\00278.jpg,
110,0.06492800265550613,1.896448016166687,0.002047999994829297,1.9634239673614502,G:\GitHub\Latent_Style\style_data\overfit50\monet\00282.jpg,
111,0.04054399952292442,1.913856029510498,0.0010239999974146485,1.9554239511489868,G:\GitHub\Latent_Style\style_data\overfit50\monet\00286.jpg,
112,0.08294399827718735,2.0357120037078857,0.0010239999974146485,2.1196799278259277,G:\GitHub\Latent_Style\style_data\overfit50\monet\00291.jpg,
113,0.13551999628543854,1.901568055152893,0.002047999994829297,2.0391359329223633,G:\GitHub\Latent_Style\style_data\overfit50\monet\00317.jpg,
114,0.1446080058813095,2.091007947921753,0.002047999994829297,2.237663984298706,G:\GitHub\Latent_Style\style_data\overfit50\monet\00334.jpg,
115,0.05651199817657471,1.9568639993667603,0.0010239999974146485,2.014400005340576,G:\GitHub\Latent_Style\style_data\overfit50\monet\00349.jpg,
116,0.05100800096988678,1.9527679681777954,0.0010239999974146485,2.0048000812530518,G:\GitHub\Latent_Style\style_data\overfit50\monet\00389.jpg,
117,0.05648000165820122,1.8421759605407715,0.0010239999974146485,1.8996800184249878,G:\GitHub\Latent_Style\style_data\overfit50\monet\00427.jpg,
118,0.057760000228881836,1.8831360340118408,0.002047999994829297,1.942944049835205,G:\GitHub\Latent_Style\style_data\overfit50\monet\00429.jpg,
119,0.06060799956321716,1.8360320329666138,0.009216000325977802,1.9058560132980347,G:\GitHub\Latent_Style\style_data\overfit50\monet\00444.jpg,
120,0.055296000093221664,1.814527988433838,0.002047999994829297,1.8718719482421875,G:\GitHub\Latent_Style\style_data\overfit50\monet\00446.jpg,
121,0.08278399705886841,2.128959894180298,0.0019839999731630087,2.2137279510498047,G:\GitHub\Latent_Style\style_data\overfit50\monet\00542.jpg,
122,0.06800000369548798,1.9937280416488647,0.002047999994829297,2.0637760162353516,G:\GitHub\Latent_Style\style_data\overfit50\monet\00557.jpg,
123,0.06889600306749344,1.938431978225708,0.002047999994829297,2.009376049041748,G:\GitHub\Latent_Style\style_data\overfit50\monet\00607.jpg,
124,0.04809600114822388,1.9763200283050537,0.0010239999974146485,2.025439977645874,G:\GitHub\Latent_Style\style_data\overfit50\monet\00677.jpg,
125,0.05548800155520439,1.9199999570846558,0.0010239999974146485,1.9765119552612305,G:\GitHub\Latent_Style\style_data\overfit50\monet\00695.jpg,
126,0.1234240010380745,1.8882559537887573,0.0010239999974146485,2.0127038955688477,G:\GitHub\Latent_Style\style_data\overfit50\monet\00756.jpg,
127,0.07315199822187424,1.97324800491333,0.002047999994829297,2.048448085784912,G:\GitHub\Latent_Style\style_data\overfit50\monet\00757.jpg,
128,0.061983998864889145,1.9056639671325684,0.0010239999974146485,1.9686720371246338,G:\GitHub\Latent_Style\style_data\overfit50\monet\00776.jpg,
129,0.1207680031657219,1.955839991569519,0.002047999994829297,2.078655958175659,G:\GitHub\Latent_Style\style_data\overfit50\monet\00786.jpg,
130,0.04867200180888176,2.016256093978882,0.0010239999974146485,2.0659520626068115,G:\GitHub\Latent_Style\style_data\overfit50\monet\00789.jpg,
131,0.046879999339580536,1.854464054107666,0.002047999994829297,1.90339195728302,G:\GitHub\Latent_Style\style_data\overfit50\monet\00812.jpg,
132,0.045504000037908554,2.297856092453003,0.002047999994829297,2.3454079627990723,G:\GitHub\Latent_Style\style_data\overfit50\monet\00926.jpg,
133,0.08828800171613693,1.9160319566726685,0.003967999946326017,2.0082879066467285,G:\GitHub\Latent_Style\style_data\overfit50\monet\00928.jpg,
134,0.05897599831223488,1.8995200395584106,0.0010239999974146485,1.9595199823379517,G:\GitHub\Latent_Style\style_data\overfit50\monet\00944.jpg,
135,0.05942400172352791,1.903615951538086,0.0010239999974146485,1.9640640020370483,G:\GitHub\Latent_Style\style_data\overfit50\monet\00959.jpg,
136,0.05967999994754791,1.8647040128707886,0.0010239999974146485,1.9254080057144165,G:\GitHub\Latent_Style\style_data\overfit50\monet\01002.jpg,
137,0.06444799900054932,1.908735990524292,0.0010239999974146485,1.9742079973220825,G:\GitHub\Latent_Style\style_data\overfit50\monet\01027.jpg,
138,0.04700800031423569,1.9834879636764526,0.0010239999974146485,2.031519889831543,G:\GitHub\Latent_Style\style_data\overfit50\monet\01039.jpg,
139,0.04009599983692169,1.9251199960708618,0.002047999994829297,1.9672640562057495,G:\GitHub\Latent_Style\style_data\overfit50\monet\01059.jpg,
140,0.09808000177145004,1.9353599548339844,0.002047999994829297,2.0354878902435303,G:\GitHub\Latent_Style\style_data\overfit50\monet\01099.jpg,
141,0.04201599955558777,2.1329920291900635,0.0010239999974146485,2.176032066345215,G:\GitHub\Latent_Style\style_data\overfit50\monet\01127.jpg,
142,0.11827199906110764,1.9701759815216064,0.002047999994829297,2.090496063232422,G:\GitHub\Latent_Style\style_data\overfit50\monet\01151.jpg,
143,0.06835199892520905,1.8636800050735474,0.002047999994829297,1.9340800046920776,G:\GitHub\Latent_Style\style_data\overfit50\monet\01155.jpg,
144,0.03977600112557411,1.804352045059204,0.0019839999731630087,1.8461120128631592,G:\GitHub\Latent_Style\style_data\overfit50\monet\01167.jpg,
145,0.054496001452207565,1.8462719917297363,0.002047999994829297,1.9028160572052002,G:\GitHub\Latent_Style\style_data\overfit50\monet\01208.jpg,
146,0.08099199831485748,1.903615951538086,0.0010239999974146485,1.9856319427490234,G:\GitHub\Latent_Style\style_data\overfit50\monet\01214.jpg,
147,0.04156799986958504,1.9363839626312256,0.002047999994829297,1.9800000190734863,G:\GitHub\Latent_Style\style_data\overfit50\monet\01292.jpg,
148,0.06883200258016586,1.9077119827270508,0.002047999994829297,1.978592038154602,G:\GitHub\Latent_Style\style_data\overfit50\monet\01326.jpg,
149,0.033824000507593155,2.0551679134368896,0.0010239999974146485,2.0900158882141113,G:\GitHub\Latent_Style\style_data\overfit50\monet\01335.jpg,
150,0.06854400038719177,1.921120047569275,0.0019519999623298645,1.9916160106658936,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00057.jpg,
151,0.054976001381874084,1.8298879861831665,0.002047999994829297,1.8869119882583618,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00058.jpg,
152,0.03270399942994118,1.968127965927124,0.0010239999974146485,2.0018560886383057,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00062.jpg,
153,0.08287999778985977,1.9292160272598267,0.002047999994829297,2.014143943786621,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00104.jpg,
