experiment_id,dataset,method,family,sub_family,batch,epoch,transfer_clip_style,transfer_lpips,allpairs_clip_style,allpairs_lpips,id_clip_style,id_lpips,delta_idt_transfer,delta_idt_full,epoch_time_s,train_wall_s,train_wall_min,infer_ms_per_img,eval_wall_s,cuda_gb,location,status,solver,tokenizer,prediction,kinetic,proximal,attention,notes
legacy256_50x50__LANCET__epoch_0004__full,legacy256/50x50,LBM,LANCET,epoch_0004,,0,,,0.700948,0.382903,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0010__full,legacy256/50x50,LBM,LANCET,epoch_0010,,0,,,0.672027,0.315944,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__o20a__full,legacy256/50x50,LBM,LANCET,o20a,,0,,,0.667257,0.296207,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0020__transfer,legacy256/50x50,LBM,LANCET,epoch_0020,,0,0.7363,0.852838,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0060__transfer,legacy256/50x50,LBM,LANCET,epoch_0060,,0,0.7186,0.687591,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0006__transfer,legacy256/50x50,LBM,LANCET,epoch_0006,,0,0.693353,0.482384,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__steps_16__transfer,legacy256/50x50,LBM,LANCET,steps_16,,0,0.691046,0.460874,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0005__transfer,legacy256/50x50,LBM,LANCET,epoch_0005,,0,0.683462,0.447337,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0008__transfer,legacy256/50x50,LBM,LANCET,epoch_0008,,0,0.678278,0.422599,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0003__transfer,legacy256/50x50,LBM,LANCET,epoch_0003,,0,0.665806,0.386035,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0007__transfer,legacy256/50x50,LBM,LANCET,epoch_0007,,0,0.659629,0.356722,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0010__transfer,legacy256/50x50,LBM,LANCET,epoch_0010,,0,0.636106,0.318142,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__o20a__transfer,legacy256/50x50,LBM,LANCET,o20a,,0,0.629853,0.297286,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
wikiart512_5style__LANCET__lancet_from_scratch_e8_generate750__full,wikiart512/5style,LBM,LANCET,lancet_from_scratch_e8_generate750,,0,,,0.773975,0.394086,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
wikiart512_5style__LANCET__lancet_from_scratch_e8_generate750__transfer,wikiart512/5style,LBM,LANCET,lancet_from_scratch_e8_generate750,,0,0.768025,0.394298,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
wikiart512_5style__LANCET__lancet_from_scratch_e8_full_eval_direct750__transfer,wikiart512/5style,LBM,LANCET,lancet_from_scratch_e8_full_eval_direct750,,0,0.767853,0.394294,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__S-add e8__full__rep,legacy256/50x50,LANCET,LANCET,S-add e8,,,,,0.716724,0.461527,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,style-best-stable
legacy256_50x50__LANCET__S-add e8__transfer__rep,legacy256/50x50,LANCET,LANCET,S-add e8,,,0.692537,0.471155,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,style-best-stable
legacy256_50x50__LANCET__K1 original e7__full__rep,legacy256/50x50,LANCET,LANCET,K1 original e7,,,,,0.716114,0.451418,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,content-best-stable
legacy256_50x50__LANCET__K1 original e7__transfer__rep,legacy256/50x50,LANCET,LANCET,K1 original e7,,,0.691078,0.460888,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,content-best-stable
legacy256_50x50__LANCET__steps_12__full__rep,legacy256/50x50,LANCET,LANCET,steps_12,,,,,0.716167,0.451406,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,content-best-step-sweep
legacy256_50x50__LANCET__steps_12__transfer__rep,legacy256/50x50,LANCET,LANCET,steps_12,,,0.691085,0.460883,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,content-best-step-sweep
wikiart512_5style__LANCET__local WSL hist b32 e8__full__rep,wikiart512/5style,LANCET,LANCET,local WSL hist b32 e8,,,,,0.792298,0.355038,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,style-best-verified
wikiart512_5style__LANCET__local WSL hist b32 e8__transfer__rep,wikiart512/5style,LANCET,LANCET,local WSL hist b32 e8,,,0.785264,0.355736,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,style-best-verified
wikiart512_5style__LANCET__from-scratch e8__full__rep,wikiart512/5style,LANCET,LANCET,from-scratch e8,,,,,0.773975,0.394086,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,faster-content-leaning
wikiart512_5style__LANCET__from-scratch e8__transfer__rep,wikiart512/5style,LANCET,LANCET,from-scratch e8,,,0.768025,0.394298,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,faster-content-leaning
distinct5-512_1000-per-style__LANCET__F e1__full__rep,distinct5-512/1000-per-style,LANCET,LANCET,F e1,,,,,0.696915,0.318645,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,best-lpips
distinct5-512_1000-per-style__LANCET__F e1__transfer__rep,distinct5-512/1000-per-style,LANCET,LANCET,F e1,,,0.66436,0.324528,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,best-lpips
distinct5-512_1000-per-style__LANCET__K e1__full__rep,distinct5-512/1000-per-style,LANCET,LANCET,K e1,,,,,0.700995,0.362294,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,best-style
distinct5-512_1000-per-style__LANCET__K e1__transfer__rep,distinct5-512/1000-per-style,LANCET,LANCET,K e1,,,0.671167,0.372281,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,best-style
distinct5-512_1000-per-style__LANCET__H e1__full__rep,distinct5-512/1000-per-style,LANCET,LANCET,H e1,,,,,0.697363,0.321333,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,balanced-lpips
distinct5-512_1000-per-style__LANCET__H e1__transfer__rep,distinct5-512/1000-per-style,LANCET,LANCET,H e1,,,0.665255,0.328105,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,balanced-lpips
distinct5-512_1000-per-style__LANCET__H e2__full__rep,distinct5-512/1000-per-style,LANCET,LANCET,H e2,,,,,0.699383,0.348407,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,balanced-style
distinct5-512_1000-per-style__LANCET__H e2__transfer__rep,distinct5-512/1000-per-style,LANCET,LANCET,H e2,,,0.668395,0.356105,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,balanced-style
distinct5-512_1000-per-style__SaMAM__SaMAM 3000__full,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 3000,,3000,,,0.697801,0.322087,,,,,,,612.5845,,,,,keep,SSM,SSM,SSM,,,Mamba,"closed packet; cumulative train wall, eval excluded"
distinct5-512_1000-per-style__Reference__No-op 5x5__full,distinct5-512/1000-per-style,Reference,Reference,No-op 5x5,,0,,,0.680123,0,,,,,,,0,,,,,keep,,,,,,,unchanged source image copied to every target; transfer-only clip_style=0.6399208252628644
distinct5-512_1000-per-style__SaMST__SaMST e5__full,distinct5-512/1000-per-style,SaMST,SaMST,SaMST e5,,5,,,0.727581,0.627069,,,,,,,115.974217,,,,,keep,OMF,OMF_weight,velocity,,,OMF,"Distinct5 local rerun, batch 1; CLIP-S/LPIPS midpoint"
distinct5-512_1000-per-style__LANCET__Baseline e1__full,distinct5-512/1000-per-style,LBM,LANCET,Baseline e1,,1,,,0.686958,0.446756,,,,,,,1.179418,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,baseline fast point
distinct5-512_1000-per-style__LANCET__Baseline e8__full,distinct5-512/1000-per-style,LBM,LANCET,Baseline e8,,8,,,0.687649,0.452743,,,,,,,8.437051,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,baseline best style
distinct5-512_1000-per-style__LANCET__C e2__full,distinct5-512/1000-per-style,LBM,LANCET,C e2,,2,,,0.690659,0.422593,,,,,,,2.261177,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,content-guided spatial
distinct5-512_1000-per-style__LANCET__D e1__full,distinct5-512/1000-per-style,LBM,LANCET,D e1,,1,,,0.689761,0.415599,,,,,,,1.201629,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,VQ + spatial
distinct5-512_1000-per-style__LANCET__E e1__full,distinct5-512/1000-per-style,LBM,LANCET,E e1,,1,,,0.697347,0.358167,,,,,,,1.197277,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,prototype queue style point
distinct5-512_1000-per-style__LANCET__E e3__full,distinct5-512/1000-per-style,LBM,LANCET,E e3,,3,,,0.693462,0.333086,,,,,,,3.289719,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,prototype queue LPIPS point
distinct5-512_1000-per-style__LANCET__J e1__full,distinct5-512/1000-per-style,LBM,LANCET,J e1,,1,,,0.697653,0.332274,,,,,,,1.222881,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,aux hard SWD
distinct5-512_1000-per-style__LANCET__L e1__full,distinct5-512/1000-per-style,LBM,LANCET,L e1,,1,,,0.697777,0.33971,,,,,,,1.217204,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,K router + F schedule
distinct5-512_1000-per-style__LANCET__M e1__full,distinct5-512/1000-per-style,LBM,LANCET,M e1,,1,,,0.698726,0.346543,,,,,,,1.221423,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,style-gated router
distinct5-512_1000-per-style__LANCET__Baseline e1__transfer,distinct5-512/1000-per-style,LBM,LANCET,Baseline e1,,1,0.658211,0.458069,,,,,,,,,1.179418,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,transfer-only from summary.analysis.style_transfer_ability
distinct5-512_1000-per-style__LANCET__Baseline e8__transfer,distinct5-512/1000-per-style,LBM,LANCET,Baseline e8,,8,0.660228,0.464896,,,,,,,,,8.437051,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,transfer-only from summary.analysis.style_transfer_ability
distinct5-512_1000-per-style__LANCET__C e2__transfer,distinct5-512/1000-per-style,LBM,LANCET,C e2,,2,0.660263,0.432313,,,,,,,,,2.261177,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,transfer-only from summary.analysis.style_transfer_ability
distinct5-512_1000-per-style__LANCET__D e1__transfer,distinct5-512/1000-per-style,LBM,LANCET,D e1,,1,0.660669,0.422997,,,,,,,,,1.201629,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,transfer-only from summary.analysis.style_transfer_ability
distinct5-512_1000-per-style__LANCET__E e1__transfer,distinct5-512/1000-per-style,LBM,LANCET,E e1,,1,0.666268,0.366584,,,,,,,,,1.197277,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,transfer-only from summary.analysis.style_transfer_ability
distinct5-512_1000-per-style__LANCET__E e3__transfer,distinct5-512/1000-per-style,LBM,LANCET,E e3,,3,0.662444,0.340312,,,,,,,,,3.289719,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,transfer-only from summary.analysis.style_transfer_ability
distinct5-512_1000-per-style__LANCET__J e1__transfer,distinct5-512/1000-per-style,LBM,LANCET,J e1,,1,0.665302,0.338445,,,,,,,,,1.222881,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,transfer-only from summary.analysis.style_transfer_ability
distinct5-512_1000-per-style__LANCET__L e1__transfer,distinct5-512/1000-per-style,LBM,LANCET,L e1,,1,0.666496,0.34861,,,,,,,,,1.217204,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,transfer-only from summary.analysis.style_transfer_ability
distinct5-512_1000-per-style__LANCET__M e1__transfer,distinct5-512/1000-per-style,LBM,LANCET,M e1,,1,0.666891,0.355338,,,,,,,,,1.221423,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,transfer-only from summary.analysis.style_transfer_ability
distinct5-512_1000-per-style__SaMAM__SaMAM 3000__transfer,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 3000,,3000,0.664618,0.327094,,,,,,,,,612.5845,,,,,keep,SSM,SSM,SSM,,,Mamba,closed packet; transfer-only from per-image metrics.csv
distinct5-512_1000-per-style__Reference__No-op transfer__transfer,distinct5-512/1000-per-style,Reference,Reference,No-op transfer,,0,0.639921,0,,,,,,,,,0,,,,,keep,,,,,,,"unchanged source, transfer-only off-diagonal pairs"
distinct5-512_1000-per-style__SaMST__SaMST e5__transfer,distinct5-512/1000-per-style,SaMST,SaMST,SaMST e5,,5,0.698919,0.6335,,,,,,,,,115.974217,,,,,keep,OMF,OMF_weight,velocity,,,OMF,"Distinct5 local rerun, batch 1; transfer-only summary.analysis.style_transfer_ability"
distinct5-512-1000per__SaMAM__baseline__SSM Mamba b6,distinct5-512/1000-per-style,SaMAM,baseline,SSM Mamba b6,6,2250steps,0.5523,0.3605,0.5811,0.3538,,,-0.0877,-0.099,0,27413,456.9,0,0,,Remote_3060_WSL,keep,SSM,SSM,SSM,off,off,Mamba,Manuscript-safe SaMAM anchor; negative delta_idt
distinct5-512-1000per__SaMST__baseline__OMF ODE b1,distinct5-512/1000-per-style,SaMST,baseline,OMF ODE b1,1,5,0.6989,0.6335,0.7276,0.6271,,,0.059,0.0446,0,6959,116,430.8,0,,Local_Win,keep,euler_legacy,OMF_weight,velocity,global_l2,off,OMF,High raw style; LPIPS severe; ~116min
distinct5-512-1000per__SaMST__baseline__OMF ODE b2,distinct5-512/1000-per-style,SaMST,baseline,OMF ODE b2,2,15,0.6957,0.6319,0.7247,0.6255,,,0.0558,0.0446,0,20835,347.3,0,0,,Local_Win,keep,euler_legacy,OMF_weight,velocity,global_l2,off,OMF,Saturated SaMST; ~347min
distinct5-512-1000per__SaMAM-latent__baseline__SSM Mamba latent,distinct5-512/1000-per-style,SaMAM-latent,baseline,SSM Mamba latent,1,1500steps,0.6547,0.1635,0.692,0.1634,,,0.0148,0.0119,0,0,0,0,0,,Remote_3060_WSL,keep,SSM,SSM,SSM,off,off,Mamba,Very early but LPIPS extreme
distinct5-512-1000per__SaMST-latent__baseline__OMF ODE latent,distinct5-512/1000-per-style,SaMST-latent,baseline,OMF ODE latent,1,1050steps,0.682,0.8318,0.6826,0.832,,,0.0421,0.0025,0,0,0,0,0,,Remote_3060_WSL,keep,OMF,OMF_weight,velocity,off,off,OMF,Best latent SaMST convergence; LPIPS catastrophic
distinct5-512-1000per__LBM__F_e1-samecost__annealed_prototype_ot,distinct5-512/1000-per-style,LBM,F_e1-samecost,annealed_prototype_ot,44,1,0.6644,0.3245,0.6969,0.3186,,,0.0244,0.0168,0,73,1.2,0,0,,Remote_3060,keep,euler_legacy,legacy_factorized,velocity,global_l2,off,SemanticCrossAttn,Compact LPIPS anchor; direct_atom_residual+annealed_prototype_ot_queue
distinct5-512-1000per__LBM__H_e1-samecost__hard_explore_queue,distinct5-512/1000-per-style,LBM,H_e1-samecost,hard_explore_queue,44,1,0.6653,0.3281,0.6974,0.3213,,,0.0253,0.0162,0,73.2,1.2,0,0,,Remote_3060,keep,euler_legacy,legacy_factorized,velocity,global_l2,off,SemanticCrossAttn,Best LPIPS content-preserving variant
distinct5-512-1000per__LBM__H_e2-samecost__hard_explore_queue,distinct5-512/1000-per-style,LBM,H_e2-samecost,hard_explore_queue,44,2,0.6684,0.3561,0.6994,0.3484,,,0.0285,0.0253,0,136,2.3,0,0,,Remote_3060,keep,euler_legacy,legacy_factorized,velocity,global_l2,off,SemanticCrossAttn,Balanced style/content point; e2 better style than e1
distinct5-512-1000per__LBM__K_e1-samecost__content_adaptive_vq,distinct5-512/1000-per-style,LBM,K_e1-samecost,content_adaptive_vq,44,1,0.6712,0.3723,0.701,0.3623,,,0.0312,0.0209,0,72.5,1.2,0,0,,Remote_3060,keep,euler_legacy,legacy_factorized,velocity,global_l2,off,SemanticCrossAttn,Highest raw style single-epoch; content_adaptive_vq_queue
distinct5-512-1000per__LBM__K_longer_e5-samecost__content_adaptive_vq,distinct5-512/1000-per-style,LBM,K_longer_e5-samecost,content_adaptive_vq,44,5,0.667,0.3588,0.6969,0.3504,,,0.0271,0.0257,0,332.7,5.5,0,0,,Remote_3060,drop,euler_legacy,legacy_factorized,velocity,global_l2,off,SemanticCrossAttn,Negative: e1 always better than e5+
distinct5-512-full__LBM__k_spatial_b16__kinetic_spatial_lap,distinct5-512/full,LBM,k_spatial_b16,kinetic_spatial_lap,16,6,0.6787,0.3505,0.7094,0.3416,,,0,0.0293,183.5,1107.1,18.5,0,0,,Remote_3060,drop,euler_legacy,legacy_factorized,velocity,spatial_lap,off,SemanticCrossAttn,Negative: stable but no style ceiling raise
distinct5-512-full__LBM__k_manifold_b16__kinetic_manifold,distinct5-512/full,LBM,k_manifold_b16,kinetic_manifold,16,6,0.6789,0.3349,0.7106,0.3261,,,0,0.0305,264.3,1390.1,23.2,0,0,,Remote_3060,hold,euler_legacy,legacy_factorized,velocity,manifold_adaptive,off,SemanticCrossAttn,Slight content-preserving improvement over k_spatial
distinct5-512-full__LBM__k_spectral_b12__kinetic_spectral,distinct5-512/full,LBM,k_spectral_b12,kinetic_spectral,12,2,0.6788,0.3637,0.7101,0.3522,,,0,0.0301,199.9,425.7,7.1,0,0,,Remote_3060,hold,euler_legacy,legacy_factorized,velocity,spectral_orthogonal,off,SemanticCrossAttn,Best kinetic-only on transfer style
distinct5-512-full__LBM__xpred_bary_b16__endpoint_barycenter,distinct5-512/full,LBM,xpred_bary_b16,endpoint_barycenter,16,5,0.7255,0.6149,0.7319,0.6074,,,0.0552,0.0518,108.1,543.9,9.1,0,0,,Remote_3060,hold,euler_legacy,legacy_factorized,endpoint,off,off,SemanticCrossAttn,Style ceiling success but LPIPS weak
distinct5-512-full__LBM__xpred_bary_b40__endpoint_barycenter,distinct5-512/full,LBM,xpred_bary_b40,endpoint_barycenter,40,7,0.7161,0.7176,0.7187,0.7104,,,0,0.0386,93.2,665.9,11.1,0,0,,Remote_3060,drop,euler_legacy,legacy_factorized,endpoint,off,off,SemanticCrossAttn,Bigger batch = worse LPIPS vs b16
distinct5-512-full__LBM__xpred_kmanifold_b32__endpoint_kmanifold,distinct5-512/full,LBM,xpred_kmanifold_b32,endpoint_kmanifold,32,7,0.7259,0.6863,0.7284,0.679,,,0,0.0483,164.7,1254,20.9,0,0,,Remote_3060,keep,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,off,SemanticCrossAttn,Strongest raw style ceiling packet - snapshot matched
distinct5-512-full__LBM__xpred_phighpass_b28__endpoint_phighpass,distinct5-512/full,LBM,xpred_phighpass_b28,endpoint_phighpass,28,6,0.6803,0.7748,0.6805,0.7703,,,0,0.0005,111.7,966.4,16.1,0,0,,Remote_3060,drop,euler_legacy,legacy_factorized,endpoint,off,highpass_residual,SemanticCrossAttn,Negative: highpass fails badly vs kmanifold
distinct5-512-full__LBM__xpred_kmanifold_phighpass_b32__endpoint_kmanifold_phighpass,distinct5-512/full,LBM,xpred_kmanifold_phighpass_b32,endpoint_kmanifold_phighpass,32,6,0.6657,0.7878,0.6657,0.7829,,,0,0,113.9,659.4,11,0,0,,Remote_3060,drop,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,highpass_residual,SemanticCrossAttn,Combo degradation worse than individual
distinct5-512-full__LBM__xpred_kmanifold_pmod_b32__endpoint_kmanifold_pmod,distinct5-512/full,LBM,xpred_kmanifold_pmod_b32,endpoint_kmanifold_pmod,32,7,0.7153,0.7305,0.7161,0.7244,,,0,0.036,96.8,676.8,11.3,0,0,,Remote_3060,hold,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,phase_modulation,SemanticCrossAttn,Better than highpass; behind kmanifold
distinct5-512-full__LBM__xpred_kmanifold_pattn_b16__endpoint_kmanifold_pattn,distinct5-512/full,LBM,xpred_kmanifold_pattn_b16,endpoint_kmanifold_pattn,16,6,0.7289,0.637,0.7338,0.6278,,,0,0.0538,130.5,788.9,13.1,0,0,,Remote_3060,keep,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,crossattn_texture,SemanticCrossAttn,First proximal fam to improve xpred on both metrics
distinct5-512-full__LBM__xpred_kmanifold_pattn_b16_e12__endpoint_kmanifold_pattn_longer,distinct5-512/full,LBM,xpred_kmanifold_pattn_b16_e12,endpoint_kmanifold_pattn_longer,16,11,0.7289,0.6211,0.7352,0.6113,,,0,0.0552,139.1,420.9,7,0,0,,Remote_3060,keep,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,crossattn_texture,SemanticCrossAttn,LPIPS improved -0.016 with 4 more epochs
distinct5-512-full__LBM__xpred_kmanifold_pattn_stokes_b16_e3__endpoint_pattn_stokes,distinct5-512/full,LBM,xpred_kmanifold_pattn_stokes_b16_e3,endpoint_pattn_stokes,16,3,0.7193,0.6222,0.7257,0.6138,,,0,0.0457,131.1,398,6.6,0,0,,Remote_3060,hold,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,Cleaner LPIPS tradeoff than aniso
distinct5-512-full__LBM__xpred_kmanifold_pattn_stokes_b16_e12_e9__endpoint_pattn_stokes_longer,distinct5-512/full,LBM,xpred_kmanifold_pattn_stokes_b16_e12_e9,endpoint_pattn_stokes_longer,16,9,0.7112,0.5653,0.7219,0.5554,,,0,0.0418,142.6,142.6,2.4,0,0,,Remote_3060,hold,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,LPIPS keeps improving to 0.565
distinct5-512-full__LBM__xpred_kmanifold_pattn_stokes002_from_e13_b16__endpoint_pattn_stokes002_finetune,distinct5-512/full,LBM,xpred_kmanifold_pattn_stokes002_from_e13_b16,endpoint_pattn_stokes002_finetune,16,13,0.7307,0.6183,0.7372,0.6069,,,0,0.0572,139.5,282.2,4.7,0,0,,Remote_3060,keep,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes002,crossattn_texture,SemanticCrossAttn,PROMOTED: new raw style frontier (+0.0032 style over 0.05)
distinct5-512-full__LBM__xpred_kmanifold_pattn_stokes_from_e13_b16__endpoint_pattn_stokes_finetune,distinct5-512/full,LBM,xpred_kmanifold_pattn_stokes_from_e13_b16,endpoint_pattn_stokes_finetune,16,13,0.7274,0.6033,0.7356,0.5915,,,0,0.0556,139.5,282.5,4.7,0,0,,Remote_3060,keep,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+stokes,crossattn_texture,SemanticCrossAttn,PROMOTED: best LPIPS frontier (-0.0178 LPIPS over pattn_longer)
distinct5-512-full__LBM__xpred_kmanifold_pattn_aniso_b16_e1__endpoint_pattn_aniso,distinct5-512/full,LBM,xpred_kmanifold_pattn_aniso_b16_e1,endpoint_pattn_aniso,16,1,0.7136,0.5931,0.7184,0.5878,,,0,0.0384,145.2,145.2,2.4,0,0,,Remote_3060,drop,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+anisotropic,crossattn_texture,SemanticCrossAttn,Anisotropic too harsh; later epochs degrade
distinct5-512-full__LBM__xpred_kmanifold_pattn_queue_b16_e6__endpoint_pattn_queue,distinct5-512/full,LBM,xpred_kmanifold_pattn_queue_b16_e6,endpoint_pattn_queue,16,6,0.7278,0.6359,0.7327,0.627,,,0,0.0527,137.8,844.5,14.1,0,0,,Remote_3060,hold,euler_legacy,legacy_factorized,endpoint,manifold_adaptive,crossattn_texture,SemanticCrossAttn,Queue smoothing within pattn band
distinct5-512-full__LBM__xpred_kmanifold_pattn_anisostokes_queue_from_e13_b8a2__anisostokes_queue,distinct5-512/full,LBM,xpred_kmanifold_pattn_anisostokes_queue_from_e13_b8a2,anisostokes_queue,8,13,0.7102,0.4603,0.7303,0.4559,,,0,0.0503,189.4,381.9,6.4,0,0,,Remote_3060,keep,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,Strong low-LPIPS successor; best content-preserving tradeoff
distinct5-512-full__LBM__xpred_kmanifold_pattn_anisostokes_queue_clamp_reseed_b8a2__clamp_reseed,distinct5-512/full,LBM,xpred_kmanifold_pattn_anisostokes_queue_clamp_reseed_b8a2,clamp_reseed,8,3,0.7022,0.4867,0.7183,0.4814,,,0,0.0383,0,0,0,0,0,,Remote_3060,keep,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,Hard proximal clamp - first recovery over transfer ref
distinct5-512-full__LBM__xpred_kmanifold_pattn_anisostokes_queue_clamprelease_reseed_b8a2__clamp_release,distinct5-512/full,LBM,xpred_kmanifold_pattn_anisostokes_queue_clamprelease_reseed_b8a2,clamp_release,8,3,0.7007,0.4754,0.7183,0.4701,,,0,0.0383,0,0,0,0,0,,Remote_3060,keep,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,Clamp release improves fixed-clamp LPIPS
