experiment_id,epoch,source_file,updated_at,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path,transfer_clip_dir,photo_to_art_clip_dir,transfer_fid_baseline,transfer_delta_fid,transfer_delta_fid_ratio,photo_to_art_fid_baseline,photo_to_art_delta_fid,photo_to_art_delta_fid_ratio
fewshot_ukiyo_newstyle_30eval,120,G:\GitHub\Latent_Style\Cycle-NCE\fewshot_runs\fewshot_ukiyo_newstyle_30eval\full_eval_lpips_clip_style\summary.json,2026/3/11 2:45,0.663363826,0.835905184,0.403002535,319.1684446,448.9193812,0.14,0.628130873,0.769718783,304.6173155,442.9385745,0.08,G:\GitHub\Latent_Style\Cycle-NCE\fewshot_runs\fewshot_ukiyo_newstyle_30eval\full_eval_lpips_clip_style\summary.json,,,,,,,,
abl_no_hf_swd,40,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_hf_swd\full_eval\epoch_0040\summary.json,2026/3/17 4:28,0.663032189,0.815412616,0.442035029,291.5726478,428.5991698,0,0.643638747,0.794708118,291.5726478,428.5991698,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_hf_swd\full_eval\epoch_0040\summary.json,,,,,,,,
fewshot_ukiyo_e_sid4,120,G:\GitHub\Latent_Style\Cycle-NCE\fewshot_runs\fewshot_ukiyo_e_sid4\full_eval_lpips_clip_style\summary.json,2026/3/10 19:36,0.662698813,0,0.419818916,,,0,0.637501544,0,,,0,G:\GitHub\Latent_Style\Cycle-NCE\fewshot_runs\fewshot_ukiyo_e_sid4\full_eval_lpips_clip_style\summary.json,,,,,,,,
master_sweep_01_cap_64,100,Y:\experiments\master_sweep_01_cap_64\full_eval\epoch_0100\summary.json,2026/3/12 3:30,0.662300468,0.808200712,0.454138845,,,0.328333333,0.635601659,0.804090335,,,0.216666667,Y:\experiments\master_sweep_01_cap_64\full_eval\epoch_0100\summary.json,,,,,,,,
str_0.40,,G:\GitHub\Latent_Style\Related_Works\runs\sdedit_multi\str_0.40\summary.json,2026/3/8 3:00,0.661359812,0.594007228,0.64001186,,,0,0.646776692,0.594265411,,,0,G:\GitHub\Latent_Style\Related_Works\runs\sdedit_multi\str_0.40\summary.json,,,,,,,,
exp_G1_edge_rush,120,Y:\experiments\exp_G1_edge_rush\full_eval\epoch_0120\summary.json,2026/3/12 3:24,0.661281016,0.854439553,0.415519844,,,0.39,0.628291355,0.822961634,,,0.258333333,Y:\experiments\exp_G1_edge_rush\full_eval\epoch_0120\summary.json,,,,,,,,
str_0.35,,G:\GitHub\Latent_Style\Related_Works\runs\sdedit_multi\str_0.35\summary.json,2026/3/8 2:53,0.661137411,0.61549045,0.60866913,,,0,0.650912573,0.610949226,,,0,G:\GitHub\Latent_Style\Related_Works\runs\sdedit_multi\str_0.35\summary.json,,,,,,,,
exp_B_capacity,60,Y:\experiments\exp_B_capacity\full_eval\epoch_0060\summary.json,2026/2/26 2:14,0.660641549,0.859633767,0.390720055,291.3192713,412.9006068,0,0.633315689,0.855751422,291.3192713,412.9006068,0,Y:\experiments\exp_B_capacity\full_eval\epoch_0060\summary.json,,,,,,,,
decoder-H-MSCTM-no_clamp_mult-tv-2,40,Y:\experiments\decoder-H-MSCTM-no_clamp_mult-tv-2\full_eval\epoch_0040\summary.json,2026/3/12 3:20,0.660623673,0.821551658,0.442195143,,,0.348333333,0.638732498,0.792138473,,,0.25,Y:\experiments\decoder-H-MSCTM-no_clamp_mult-tv-2\full_eval\epoch_0040\summary.json,,,,,,,,
exp_G1_edge_rush,150,Y:\experiments\exp_G1_edge_rush\full_eval\epoch_0150\summary.json,2026/3/12 3:24,0.660621336,0.855886731,0.413440646,,,0.375,0.627642397,0.829240903,,,0.216666667,Y:\experiments\exp_G1_edge_rush\full_eval\epoch_0150\summary.json,,,,,,,,
master_sweep_06_patch_std,100,Y:\experiments\master_sweep_06_patch_std\full_eval\epoch_0100\summary.json,2026/3/12 3:32,0.660463039,0.829127684,0.449599572,,,0.351666667,0.637620505,0.814195923,,,0.275,Y:\experiments\master_sweep_06_patch_std\full_eval\epoch_0100\summary.json,,,,,,,,
decoder-A-anchor-nohf,40,Y:\experiments\decoder-A-anchor-nohf\full_eval\epoch_0040\summary.json,2026/3/12 3:16,0.65900818,0.804536405,0.452664316,,,0.276666667,0.637467239,0.778891392,,,0.266666667,Y:\experiments\decoder-A-anchor-nohf\full_eval\epoch_0040\summary.json,,,,,,,,
clocor1_E5_9Series_Soft_LR14e4,40,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E5_9Series_Soft_LR14e4\full_eval\epoch_0040\summary.json,2026/3/12 2:15,0.658660714,0.7599209,0.499354231,,,0.321527778,0.667784917,0.731982625,,,0.3,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E5_9Series_Soft_LR14e4\full_eval\epoch_0040\summary.json,,,,,,,,
micro02_macro_patch,20,G:\GitHub\Latent_Style\Cycle-NCE\micro02_macro_patch\full_eval\epoch_0020\summary.json,2026/3/16 14:12,0.658377096,0.783747236,0.477908144,,,0.236666667,0.644596435,0.74208012,,,0.083333333,G:\GitHub\Latent_Style\Cycle-NCE\micro02_macro_patch\full_eval\epoch_0020\summary.json,,,,,,,,
micro04_hf1p5_macro,20,G:\GitHub\Latent_Style\Cycle-NCE\micro04_hf1p5_macro\full_eval\epoch_0020\summary.json,2026/3/16 18:19,0.658027805,0.791932017,0.471458705,,,0.241666667,0.643099948,0.745959257,,,0.1,G:\GitHub\Latent_Style\Cycle-NCE\micro04_hf1p5_macro\full_eval\epoch_0020\summary.json,,,,,,,,
exp_G1_edge_rush,60,Y:\experiments\exp_G1_edge_rush\full_eval\epoch_0060\summary.json,2026/3/12 3:24,0.657994075,0.860992699,0.403650365,,,0.358333333,0.625074402,0.829860358,,,0.216666667,Y:\experiments\exp_G1_edge_rush\full_eval\epoch_0060\summary.json,,,,,,,,
abl_no_hf_swd,20,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_hf_swd\full_eval\epoch_0020\summary.json,2026/3/17 3:58,0.65782762,0.82464445,0.428062941,295.0173819,427.8029943,0,0.635643556,0.815505832,295.0173819,427.8029943,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_hf_swd\full_eval\epoch_0020\summary.json,,,,,,,,
fewshot_ukiyo_newstyle,120,G:\GitHub\Latent_Style\Cycle-NCE\fewshot_runs\fewshot_ukiyo_newstyle\full_eval_lpips_clip_style\summary.json,2026/3/10 19:47,0.657669904,0,0.395178552,,,0,0.616353249,0,,,0,G:\GitHub\Latent_Style\Cycle-NCE\fewshot_runs\fewshot_ukiyo_newstyle\full_eval_lpips_clip_style\summary.json,,,,,,,,
master_sweep_05_patch_micro,100,Y:\experiments\master_sweep_05_patch_micro\full_eval\epoch_0100\summary.json,2026/3/12 3:31,0.657222539,0.820344069,0.443915551,,,0.361666667,0.629237166,0.8185648,,,0.3,Y:\experiments\master_sweep_05_patch_micro\full_eval\epoch_0100\summary.json,,,,,,,,
decoder-A-anchor-nohf,80,Y:\experiments\decoder-A-anchor-nohf\full_eval\epoch_0080\summary.json,2026/3/12 3:16,0.657030783,0.811009244,0.446751902,,,0.293333333,0.63408915,0.771354986,,,0.258333333,Y:\experiments\decoder-A-anchor-nohf\full_eval\epoch_0080\summary.json,,,,,,,,
master_sweep_02_cap_128,100,Y:\experiments\master_sweep_02_cap_128\full_eval\epoch_0100\summary.json,2026/3/12 3:31,0.656896206,0.831544626,0.439964633,,,0.3,0.632934298,0.825413559,,,0.258333333,Y:\experiments\master_sweep_02_cap_128\full_eval\epoch_0100\summary.json,,,,,,,,
summary,,G:\GitHub\Latent_Style\Related_Works\summary\summary(2).json,2026/3/8 15:23,0.656698924,0.835517376,0.361606201,219.5710438,300.2544357,0,0.592079718,0.888627393,222.6126758,298.8508772,0,G:\GitHub\Latent_Style\Related_Works\summary\summary(2).json,,,,,,,,
master_sweep_14_narrow_micro,100,Y:\experiments\master_sweep_14_narrow_micro\full_eval\epoch_0100\summary.json,2026/3/12 3:33,0.656630968,0.828759752,0.432897182,,,0.385,0.626451251,0.821082986,,,0.308333333,Y:\experiments\master_sweep_14_narrow_micro\full_eval\epoch_0100\summary.json,,,,,,,,
decoder-A-anchor-nohf,80,Y:\experiments\decoder-ablation-aggregate\decoder-A-anchor-nohf\full_eval\epoch_0080\summary.json,2026/3/6 2:57,0.656312889,0.810985121,0.44675181,,,0,0.633103722,0.771294364,,,0,Y:\experiments\decoder-ablation-aggregate\decoder-A-anchor-nohf\full_eval\epoch_0080\summary.json,,,,,,,,
exp_D_color-1,60,Y:\experiments\exp_D_color-1\full_eval\epoch_0060\summary.json,2026/2/26 19:42,0.655750357,0.869881853,0.369875528,291.3299718,407.9644728,0,0.625485596,0.86250665,291.3299718,407.9644728,0,Y:\experiments\exp_D_color-1\full_eval\epoch_0060\summary.json,,,,,,,,
exp_A_baseline,60,Y:\experiments\exp_A_baseline\full_eval\epoch_0060\summary.json,2026/2/26 0:36,0.655741176,0.868902465,0.369214617,291.4479482,408.72009,0,0.623142819,0.859079936,291.4479482,408.72009,0,Y:\experiments\exp_A_baseline\full_eval\epoch_0060\summary.json,,,,,,,,
exp_E_safe_anchor,60,Y:\experiments\exp_E_safe_anchor\full_eval\epoch_0060\summary.json,2026/2/26 6:31,0.655329702,0.863938722,0.381719627,292.8267881,414.5605632,0,0.629019196,0.85565405,292.8267881,414.5605632,0,Y:\experiments\exp_E_safe_anchor\full_eval\epoch_0060\summary.json,,,,,,,,
exp_D_impasto_tv,60,Y:\experiments\exp_D_impasto_tv\full_eval\epoch_0060\summary.json,2026/2/26 5:00,0.654852936,0.87256545,0.365590589,289.2446409,404.1360348,0,0.62254593,0.863505718,289.2446409,404.1360348,0,Y:\experiments\exp_D_impasto_tv\full_eval\epoch_0060\summary.json,,,,,,,,
exp_C_macro_texture,60,Y:\experiments\exp_C_macro_texture\full_eval\epoch_0060\summary.json,2026/2/26 3:38,0.654621729,0.867900292,0.374444837,290.4186292,407.777195,0,0.625208474,0.859863464,290.4186292,407.777195,0,Y:\experiments\exp_C_macro_texture\full_eval\epoch_0060\summary.json,,,,,,,,
nce,20,G:\GitHub\Latent_Style\Cycle-NCE\nce\full_eval\epoch_0020\summary.json,2026/3/12 2:22,0.654200662,0.817354401,0.440179471,,,0.246666667,0.626315022,0.788553377,,,0.091666667,G:\GitHub\Latent_Style\Cycle-NCE\nce\full_eval\epoch_0020\summary.json,,,,,,,,
spatial-adagn-nuclear,100,Y:\experiments\spatial-adagn-nuclear\full_eval\epoch_0100\summary.json,2026/2/25 16:25,0.654102644,0.846436067,0.413348535,297.8339876,433.323323,0,0.625179508,0.814614645,297.8339876,433.323323,0,Y:\experiments\spatial-adagn-nuclear\full_eval\epoch_0100\summary.json,,,,,,,,
dict-50-0.05,50,Y:\experiments\dict-50-0.05\full_eval\epoch_0050\summary.json,2026/2/25 22:24,0.653945803,0.877480822,0.365210557,289.8359008,403.0622715,0,0.623859372,0.862696046,289.8359008,403.0622715,0,Y:\experiments\dict-50-0.05\full_eval\epoch_0050\summary.json,,,,,,,,
1swd-dit-5style,200,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0200\summary.json,2026/2/23 22:33,0.652667012,0.859268095,0.381851014,,0,0,0.623781262,0.853178563,,0,0,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0200\summary.json,,,,,,,,
1swd-dit-5style,160,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0160\summary.json,2026/2/23 21:46,0.652000005,0.861923781,0.378953625,,0,0,0.621389606,0.855311698,,0,0,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0160\summary.json,,,,,,,,
master_sweep_09_lr_slow,100,Y:\experiments\master_sweep_09_lr_slow\full_eval\epoch_0100\summary.json,2026/3/12 3:32,0.651367752,0.828270664,0.429016458,,,0.363391813,0.62608582,0.818736319,,,0.225,Y:\experiments\master_sweep_09_lr_slow\full_eval\epoch_0100\summary.json,,,,,,,,
artifacts,150,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\epoch_0150\summary.json,2026/2/24 18:48,0.651245586,0.85078707,0.412579766,290.8261513,423.2171478,0,0.621596273,0.83632007,290.8261513,423.2171478,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\epoch_0150\summary.json,,,,,,,,
1swd-dit-5style,120,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0120\summary.json,2026/2/23 20:57,0.650802582,0.86854955,0.366607968,,0,0,0.61943142,0.85833263,,0,0,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0120\summary.json,,,,,,,,
artifacts,120,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\epoch_0120\summary.json,2026/2/24 14:17,0.650769477,0.864723297,0.372480145,,0,0,0.617737919,0.859212439,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\epoch_0120\summary.json,,,,,,,,
coord-spade-50e,50,Y:\experiments\coord-spade-50e\full_eval\epoch_0050\summary.json,2026/2/25 18:53,0.649833198,0.879566931,0.375874655,285.0600369,397.7152873,0,0.617826716,0.860241582,285.0600369,397.7152873,0,Y:\experiments\coord-spade-50e\full_eval\epoch_0050\summary.json,,,,,,,,
artifacts,80,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\epoch_0080\summary.json,2026/2/24 13:25,0.649806399,0.871092637,0.370362073,,0,0,0.617380519,0.858329864,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\epoch_0080\summary.json,,,,,,,,
strong-128_128_256_0.5_1.0-1swd-dit-5style,40,Y:\experiments\experiments-swd8\strong-128_128_256_0.5_1.0-1swd-dit-5style\full_eval\epoch_0040\summary.json,2026/2/24 18:19,0.649578951,0.874244084,0.381503258,,0,0,0.620264294,0.84732987,,0,0,Y:\experiments\experiments-swd8\strong-128_128_256_0.5_1.0-1swd-dit-5style\full_eval\epoch_0040\summary.json,,,,,,,,
exp_5_signal_overdrive,100,Y:\experiments\exp_5_signal_overdrive\full_eval\epoch_0100\summary.json,2026/3/12 3:23,0.649563789,0.847913311,0.423578238,,,0.276666667,0.621755033,0.830056399,,,0.175,Y:\experiments\exp_5_signal_overdrive\full_eval\epoch_0100\summary.json,,,,,,,,
decoder-H-MSCTM-no_clamp_mult-tv-2,20,Y:\experiments\decoder-H-MSCTM-no_clamp_mult-tv-2\full_eval\epoch_0020\summary.json,2026/3/12 3:20,0.649434843,0.841479231,0.429945055,,,0.258333333,0.627955572,0.811272103,,,0.083333333,Y:\experiments\decoder-H-MSCTM-no_clamp_mult-tv-2\full_eval\epoch_0020\summary.json,,,,,,,,
spatial-adagn,20,Y:\experiments\spatial-adagn\full_eval\epoch_0020\summary.json,2026/2/24 20:35,0.649337274,0.886619356,0.36468605,285.5903841,395.7534923,0,0.60843432,0.874062314,285.5903841,395.7534923,0,Y:\experiments\spatial-adagn\full_eval\epoch_0020\summary.json,,,,,,,,
dict,50,Y:\experiments\dict\full_eval\epoch_0050\summary.json,2026/3/12 3:22,0.649042865,0.862904454,0.394737961,,,0.238333333,0.615272685,0.850339513,,,0.091666667,Y:\experiments\dict\full_eval\epoch_0050\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp05-phase1_60e-lr8e4_stress\artifacts\full_eval\epoch_0060\summary.json,2026/2/24 8:49,0.648858431,0.878196308,0.375906193,,0,0,0.614650894,0.858020003,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp05-phase1_60e-lr8e4_stress\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\epoch_0040\summary.json,2026/2/24 12:34,0.648569885,0.877672085,0.373326364,,0,0,0.613440279,0.857696217,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp05-phase1_60e-lr8e4_stress\artifacts\full_eval\epoch_0040\summary.json,2026/2/24 8:17,0.64750645,0.878678459,0.375403511,,0,0,0.613127329,0.85761325,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp05-phase1_60e-lr8e4_stress\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp04-phase1_60e-lr4e4_speedup\artifacts\full_eval\epoch_0040\summary.json,2026/2/24 6:56,0.64739973,0.880627047,0.368841605,,0,0,0.612647821,0.863415328,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp04-phase1_60e-lr4e4_speedup\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp06-phase1_60e-l1_relax_wdl1_0p01\artifacts\full_eval\epoch_0040\summary.json,2026/2/24 9:40,0.647226214,0.883373189,0.356001967,,0,0,0.610348006,0.863402604,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp06-phase1_60e-l1_relax_wdl1_0p01\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
1swd-dit-5style,80,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0080\summary.json,2026/2/23 20:08,0.647039226,0.878042441,0.35867723,,0,0,0.615241705,0.865547022,,0,0,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0080\summary.json,,,,,,,,
exp_2_zero_id,100,Y:\experiments\exp_2_zero_id\full_eval\epoch_0100\summary.json,2026/3/12 3:22,0.646842201,0.853732148,0.418676354,,,0.275,0.62571355,0.829035945,,,0.208333333,Y:\experiments\exp_2_zero_id\full_eval\epoch_0100\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp04-phase1_60e-lr4e4_speedup\artifacts\full_eval\epoch_0060\summary.json,2026/2/24 7:27,0.646548199,0.881920696,0.363847906,,0,0,0.611870718,0.866262138,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp04-phase1_60e-lr4e4_speedup\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp01-phase1_60e-capacity_floor_bd32_lc32_sd128\artifacts\full_eval\epoch_0060\summary.json,2026/2/24 2:14,0.646389182,0.885039357,0.348252764,,0,0,0.606229389,0.87151099,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp01-phase1_60e-capacity_floor_bd32_lc32_sd128\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp07-phase1_60e-swd_patch_1_3\artifacts\full_eval\epoch_0040\summary.json,2026/2/24 11:08,0.646305498,0.88451247,0.350931521,,0,0,0.608722058,0.868846987,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp07-phase1_60e-swd_patch_1_3\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp02-phase1_60e-capacity_ceiling_bd128_lc128_sd256_bs256\artifacts\full_eval\epoch_0040\summary.json,2026/2/24 3:49,0.646208282,0.883923905,0.360018326,,0,0,0.610668472,0.868182034,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp02-phase1_60e-capacity_ceiling_bd128_lc128_sd256_bs256\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp09-phase2_150e-flat_lr3e4\artifacts\full_eval\epoch_0040\summary.json,2026/2/24 15:51,0.646191545,0.883715977,0.362349426,,0,0,0.61057461,0.864707748,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp09-phase2_150e-flat_lr3e4\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
exp_1_control,100,Y:\experiments\exp_1_control\full_eval\epoch_0100\summary.json,2026/3/12 3:22,0.646007615,0.858201761,0.40448619,,,0.24,0.614587161,0.842001141,,,0.15,Y:\experiments\exp_1_control\full_eval\epoch_0100\summary.json,,,,,,,,
spatial-adagn-expC-reg,40,Y:\experiments\spatial-adagn-expC-reg\full_eval\epoch_0040\summary.json,2026/2/25 4:42,0.645922589,0.886437275,0.358574061,289.1461426,401.3463267,0,0.611490545,0.86943749,289.1461426,401.3463267,0,Y:\experiments\spatial-adagn-expC-reg\full_eval\epoch_0040\summary.json,,,,,,,,
exp_4_zero_tv,100,Y:\experiments\exp_4_zero_tv\full_eval\epoch_0100\summary.json,2026/3/12 3:23,0.645921452,0.860374449,0.405517979,,,0.246666667,0.614378826,0.843292986,,,0.133333333,Y:\experiments\exp_4_zero_tv\full_eval\epoch_0100\summary.json,,,,,,,,
patch-1-3-5,20,Y:\experiments\patch-1-3-5\full_eval\epoch_0020\summary.json,2026/2/24 19:48,0.645765142,0.884999725,0.353865972,287.5551034,398.8193578,0,0.612149843,0.864258056,287.5551034,398.8193578,0,Y:\experiments\patch-1-3-5\full_eval\epoch_0020\summary.json,,,,,,,,
spatial-adagn-expA-texture,80,Y:\experiments\spatial-adagn-expA-texture\full_eval\epoch_0080\summary.json,2026/2/25 9:12,0.645747159,0.861047016,0.401878776,295.2974159,431.9907945,0,0.616981567,0.844649604,295.2974159,431.9907945,0,Y:\experiments\spatial-adagn-expA-texture\full_eval\epoch_0080\summary.json,,,,,,,,
spatial-adagn-expB-depth,40,Y:\experiments\spatial-adagn-expB-depth\full_eval\epoch_0040\summary.json,2026/2/25 2:23,0.645679473,0.882852921,0.363081702,289.5613269,406.2929169,0,0.614812583,0.864241168,289.5613269,406.2929169,0,Y:\experiments\spatial-adagn-expB-depth\full_eval\epoch_0040\summary.json,,,,,,,,
1swd-dit-5style,40,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0040\summary.json,2026/2/23 19:15,0.645618236,0.884191434,0.356570938,,0,0,0.611416019,0.86259635,,0,0,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\epoch_0040\summary.json,,,,,,,,
spatial-adagn,100,Y:\experiments\spatial-adagn\full_eval\epoch_0100\summary.json,2026/2/24 23:47,0.645609922,0.87409192,0.395939143,291.6072408,423.471039,0,0.616641505,0.856064395,291.6072408,423.471039,0,Y:\experiments\spatial-adagn\full_eval\epoch_0100\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp03-phase1_60e-style_ctrl_sd512_bs288\artifacts\full_eval\epoch_0040\summary.json,2026/2/24 5:33,0.645581721,0.884566995,0.362332117,,0,0,0.612514518,0.863621552,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp03-phase1_60e-style_ctrl_sd512_bs288\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp06-phase1_60e-l1_relax_wdl1_0p01\artifacts\full_eval\epoch_0060\summary.json,2026/2/24 10:13,0.645359964,0.887017729,0.348725953,,0,0,0.608624062,0.869193391,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp06-phase1_60e-l1_relax_wdl1_0p01\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
decoder-H-MSCTM-no_clamp_mult-tv-2,60,Y:\experiments\decoder-H-MSCTM-no_clamp_mult-tv-2\full_eval\epoch_0060\summary.json,2026/3/12 3:20,0.645336168,0.821111805,0.434615579,,,0.192826355,0.6329124,0.787226498,,,0.121305419,Y:\experiments\decoder-H-MSCTM-no_clamp_mult-tv-2\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp02-phase1_60e-capacity_ceiling_bd128_lc128_sd256_bs256\artifacts\full_eval\epoch_0060\summary.json,2026/2/24 4:42,0.645146968,0.884641165,0.351340729,,0,0,0.609272629,0.871282045,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp02-phase1_60e-capacity_ceiling_bd128_lc128_sd256_bs256\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp01-phase1_60e-capacity_floor_bd32_lc32_sd128\artifacts\full_eval\epoch_0040\summary.json,2026/2/24 1:52,0.645023158,0.886313309,0.347294535,,0,0,0.604750257,0.871098782,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp01-phase1_60e-capacity_floor_bd32_lc32_sd128\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
exp_3_macro_strokes,100,Y:\experiments\exp_3_macro_strokes\full_eval\epoch_0100\summary.json,2026/3/12 3:23,0.644953953,0.869597837,0.387916311,,,0.246666667,0.610919339,0.855582366,,,0.158333333,Y:\experiments\exp_3_macro_strokes\full_eval\epoch_0100\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp00-phase1_60e-baseline_bs384_lr2e4_bd64_sd256\artifacts\full_eval\epoch_0060\summary.json,2026/2/24 1:18,0.64475029,0.884281575,0.35038932,,0,0,0.607219842,0.869185158,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp00-phase1_60e-baseline_bs384_lr2e4_bd64_sd256\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
spatial-adagn-expA-texture,40,Y:\experiments\spatial-adagn-expA-texture\full_eval\epoch_0040\summary.json,2026/2/25 0:23,0.64445789,0.881754645,0.363178797,289.5268325,405.6817934,0,0.618163743,0.864101024,289.5268325,405.6817934,0,Y:\experiments\spatial-adagn-expA-texture\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp07-phase1_60e-swd_patch_1_3\artifacts\full_eval\epoch_0060\summary.json,2026/2/24 11:41,0.644392318,0.887781592,0.343541965,,0,0,0.607061922,0.872865222,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp07-phase1_60e-swd_patch_1_3\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp00-phase1_60e-baseline_bs384_lr2e4_bd64_sd256\artifacts\full_eval\epoch_0040\summary.json,2026/2/24 0:47,0.644391774,0.884318246,0.356452501,,0,0,0.606108571,0.869286227,,0,0,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp00-phase1_60e-baseline_bs384_lr2e4_bd64_sd256\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
